city_id,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_lg_agri_predicted,beta_lg_agri_predicted_2,beta_agri_gdp_percent,beta_emp_agri,beta_agri_inter,beta_nonagri_inter,beta_urban_pop_percent,beta_ln_pop,se_Intercept,se_lg_agri_predicted,se_lg_agri_predicted_2,se_agri_gdp_percent,se_emp_agri,se_agri_inter,se_nonagri_inter,se_urban_pop_percent,se_ln_pop,t_Intercept,t_lg_agri_predicted,t_lg_agri_predicted_2,t_agri_gdp_percent,t_emp_agri,t_agri_inter,t_nonagri_inter,t_urban_pop_percent,t_ln_pop,p_Intercept,p_lg_agri_predicted,p_lg_agri_predicted_2,p_agri_gdp_percent,p_emp_agri,p_agri_inter,p_nonagri_inter,p_urban_pop_percent,p_ln_pop,sumW
110000.0,116.41263249984608,40.185628119783296,-0.6594228904786542,-0.009111133636380497,-0.670491173312354,0.01106828283369976,0.17722315434161265,0.19957267609769178,1.801870095882001e-06,-0.022702737072808975,0.07205200495246478,-0.024257801012203775,-0.19018087450004043,-0.12597554043093626,0.00922372224846478,0.09338074465971775,0.1772234025379515,-0.010736379918476355,0.07981517297743815,0.06694496310496993,0.0887723667331799,0.1083952569880356,0.06884943142956276,0.10910400190302001,0.1160987797117082,0.07206283522976972,0.10501304989884995,-0.28444136905180295,1.0762871709927897,-0.27325846887821104,-1.7545128798489045,-1.8297252107276594,0.08454064092592617,0.8043215001190972,2.459289895726155,-0.10223853062850558,0.776250024251678,0.28258268209556014,0.7848249546007029,0.08026795173569301,0.06819034596889842,0.9326777001878689,0.42178862223947744,0.014432284762812785,0.9186292529993597,122.90765211794167
120000.0,117.3415756481972,39.2837646740712,-1.1931431104772297,-0.7254547834731223,-0.5123485367872003,-0.6807945736900294,0.16805173158328565,0.09819958942773473,0.002642571196244835,-0.013509252165371303,0.0854989487615965,-0.012301310767566853,-0.17935491315600105,-0.13137856836710624,0.015299469250155923,0.10172856659810754,0.17284556037703983,0.007860107692877906,0.0814585807880519,0.06886300425411394,0.09128372468642046,0.11118303555898656,0.07011862062648451,0.10965567863046788,0.1161997818780464,0.07217759735099258,0.1056381373805453,-0.16584197802956074,1.2415802895571275,-0.13475908010792223,-1.613149994100016,-1.873661620740486,0.1395228176163506,0.8754626295673547,2.3947258806151277,0.07440596632789033,0.8683825585889867,0.21527054410932084,0.8928842660433333,0.10766486877852216,0.0618579928516731,0.8891218812126114,0.3819570702380496,0.017188433688738736,0.9407323074259469,124.87416376356272
130100.0,114.43949416657743,38.13054051655683,0.4160568064321474,0.7521089979160005,-0.4217322588196063,0.8377890652517537,0.16803137082930472,0.055041654523619615,0.0020428723810969026,-0.05200341992155838,0.048576885991192906,-0.07157137922407017,-0.23274719674322186,-0.10371577962793484,-0.0365863275702203,0.03702736045786233,0.1861007879064189,-0.008690362994125282,0.07693012550132335,0.06432722660899334,0.0874300545645942,0.10507963566578825,0.06716361109998215,0.1250475929033209,0.12149156708719058,0.0738022426504612,0.1030629758103224,-0.6759825176765613,0.7551528109001603,-0.818612999620085,-2.214960065939775,-1.5442257783539934,-0.2925792230043692,0.304773091216191,2.5216142656778184,-0.08432090113639906,0.49952376873288395,0.45069428603493367,0.41359620315868595,0.027443308933549734,0.12348914455501565,0.770027113616892,0.7607305160735227,0.012150713591131866,0.932852269597184,126.7772836972069
130200.0,118.33229627195922,39.70886701147708,-0.5719944666066616,-0.24711843782221193,-0.3588452273009635,-0.21314923930569812,0.16912541129893485,0.05640522028500637,0.00013590064749510777,-0.00357854321107947,0.09503966178240411,0.0015498353923046639,-0.1665852983181335,-0.1376543585013668,0.04276831943423381,0.1241275816638146,0.1613386476650523,0.014579775228445079,0.08178860026884614,0.06958266092920698,0.09082168597356112,0.11117145858695814,0.07075570940468169,0.1045515444605862,0.11465959481720225,0.07147389306068225,0.10477676064802553,-0.04375356956001804,1.365852649399208,0.017064596144535708,-1.4984538337043654,-1.9454876455843808,0.40906444428811467,1.0825747453730918,2.2573087984458007,0.13915084927489432,0.9651272202154499,0.17291255065811617,0.9863953642479306,0.1349684412385437,0.0525626191841514,0.6827569222402439,0.27978522892456603,0.024640181026349198,0.8894155714755028,125.90385516896399
130300.0,119.18741760446576,40.08525060996532,-0.5001730656706791,-0.3152386394150738,-0.1749369855191136,-0.32523608015156547,0.16970639829552966,0.016256568583926094,8.390123182495234e-05,0.003984624578562813,0.1022022052454885,0.010209861784712143,-0.16032956298333584,-0.13880635792596777,0.06337086412518166,0.1402589431712657,0.15121970832628145,0.021353068816950295,0.08167681833263475,0.0698682966009109,0.0902258755680175,0.11078637808965458,0.07097528645682868,0.10190021966020442,0.11393371982257133,0.07103911632148528,0.10372806589421098,0.04878525706443585,1.462783697579884,0.1131589105723375,-1.4471956367558845,-1.9556998619568504,0.6218913397488012,1.2310573497441368,2.128682283179614,0.20585623218625926,0.9611198546398354,0.14447543513788144,0.909973170329068,0.1487885286522863,0.05134148711115731,0.5344414282258887,0.21917542349562638,0.034018639684215424,0.8370297668305033,127.05823284940722
130400.0,114.54296048972056,36.55244944706739,-1.4497322548743263,-1.1034832207383904,-0.48454518614297726,-0.9651870687313491,0.1558572868059211,0.03324148315614018,0.0015644910389118628,-0.051402754451154456,0.05490408781616171,-0.07760360061799272,-0.23984472257450082,-0.09967933832192952,-0.024751551812611287,0.0380747649003786,0.18251753413947236,0.016327728369101378,0.07646702298853231,0.06462366318259033,0.08858317249228476,0.1062729713299852,0.06712791990308975,0.1293365892467454,0.12117979906798612,0.07397278463737485,0.10156020968049423,-0.6722212065044468,0.8495972699819486,-0.8760535261338905,-2.2568741569271245,-1.4849162385164492,-0.19137316019205391,0.31420059443255327,2.4673605980118145,0.16076895095498508,0.5019118347901084,0.3961631051997758,0.38163624240643546,0.024667634991601486,0.13851771908542967,0.848350582830687,0.7535666305253041,0.014116876334947693,0.8723734552268481,130.62960373969
130500.0,114.81665778855394,37.21224773717422,-1.1227653891222025,-0.9488020160275775,-0.3357251373309187,-0.7870402517912838,0.15916836648363872,0.02635960707479168,0.0008132823848864936,-0.04751001616145912,0.05690183070422719,-0.06828484909540251,-0.2325485105537277,-0.10344327889212374,-0.028745497546451067,0.04210025532073196,0.18514120205709172,0.00991209232514454,0.07724313195836552,0.06505241590804585,0.08893249622459592,0.10703521696597797,0.06721629985897444,0.12706528934835462,0.12112746614593725,0.07382401402100781,0.10275693706253748,-0.6150710743715996,0.8747074172412008,-0.7678278693870405,-2.1726354852687892,-1.5389612208520345,-0.22622619988409365,0.34756985067291485,2.507872330057897,0.09646153932276201,0.5389304014221235,0.38236735530237165,0.4431368538949012,0.030516865527642892,0.12476915101076978,0.8211651269434346,0.7283841594113909,0.012624188156530157,0.9232123956979543,129.18344818815885
130600.0,115.17113226463086,39.02158613910221,-0.7590212305587446,-0.4934769753725569,-0.40162899458832124,-0.35739223597042336,0.1720650726115181,0.034862061741917576,0.00022572009855107773,-0.039675282990065085,0.057553469668192136,-0.05243784372133077,-0.21688723555214762,-0.1112455441052202,-0.025695077304469384,0.05651717776096011,0.1851251189573082,-0.010494159568184405,0.07788569789637002,0.0652342527320358,0.08807653128678226,0.10615521295238055,0.06767785444883301,0.11863479656754597,0.11927602788138876,0.07302565202017716,0.10390801090116457,-0.5094039606970538,0.8822584341481738,-0.595366812875386,-2.043114318365501,-1.6437510469444032,-0.2165897194407007,0.47383517681492787,2.535069716408115,-0.10099471135258532,0.6108085356973322,0.3782773196922654,0.5520051312061367,0.04183273533014028,0.10117709257116714,0.8286615249789127,0.6359298343874633,0.011702493643776393,0.9196158057509529,125.28740747595768
130700.0,115.03184198506784,40.864916449920976,0.021860545546017206,0.22132369414773478,-0.4108961651349764,0.4327567106809936,0.18549623530759635,0.051089948574286274,0.00050173997646423,-0.03596842203863738,0.05310894108850235,-0.04811864079148539,-0.20990579700875076,-0.11740184428252567,-0.0074141274943065535,0.07499702283934868,0.18218816177734093,-0.029667144320010413,0.07796356560332135,0.06509146502713863,0.08615528392073055,0.10416298476927323,0.06878116000862892,0.11211280002961149,0.11806947360242202,0.07292829201153822,0.1042177029949143,-0.46134911558104874,0.8159125173532291,-0.5585106171289299,-2.0151668798057556,-1.7068895649302376,-0.06613096356837325,0.6351940137540363,2.498182210938333,-0.284665114154916,0.6448511722756559,0.4151369280229936,0.5768733677339526,0.044695223209707015,0.08878041499264855,0.9473134837364703,0.5257407376023747,0.012967852290698181,0.7760787342200273,119.04491455396533
130800.0,117.54702240629614,41.34722393828569,0.7101748198526785,0.6953542231781864,-0.030872006360053335,0.7410468262127319,0.18128284770311115,0.017492113539868494,0.00046985863420526266,-0.009913054539749902,0.08322256552170658,-0.004226882239915249,-0.17410502552556342,-0.13332506433272873,0.048557383390289505,0.1272135168266436,0.16334189627722218,-0.00627618822972921,0.08034169620202476,0.06772677530069263,0.08791862968937104,0.10877186732516045,0.06916485171843328,0.10325956775363868,0.1146076066559952,0.0711674187616909,0.10435068425288702,-0.12338617440715764,1.2287985830155932,-0.04807720792338804,-1.6006438963219904,-1.9276418732955363,0.4702458517562256,1.1099919153576443,2.2951780339846803,-0.060145156446883286,0.9018761919541414,0.2200202316308878,0.9616837059086731,0.11040977102471972,0.05475508001881369,0.6384890658574842,0.2678082437367267,0.02234801764846672,0.9520763223619025,122.59827815900418
