province,province_id,city,city_id,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
福建省,350000,三明市,350400,2001,85.61935395753677,8326.423960620474,,2.3128610679534316,1834.8771260998165,,,11185.055139972916,1029.259837257537,202.2013268963848,20.90377705343137,116.99670285716913,119.00935890625,40.19163209375,,,5.47352875992647
福建省,350000,厦门市,350200,2001,,180.80773755937497,,,,0.22598865625,,93.39330988357841,557.4024004852944,36.44005831262255,11.286476474325982,26.70040840435049,490.84454262794117,91.229675740625,,9.518221648468137,268.15006833817404
福建省,350000,漳州市,350600,2001,,1800.2746194813735,,,1.472714555637255,,,2663.9663604564334,4635.387268134679,86.96618981262255,70.902710565625,252.6709643870098,672.724514920343,2254.17535141538,,24.349359495588235,1123.1317953610903
甘肃省,620000,白银市,620400,2001,,,,,,,255.71812539883578,,0.39643878125,18318.413688175086,1.1936719375,283.637663526103,189.72135612555147,0.40451096875,,1048.6210790398281,
甘肃省,620000,定西市,621100,2001,,,,70.56236145772058,25.4473811875,,,27.53223714748774,0.721555253002451,14279.945081644806,,5131.965628459253,85.0854274851103,,,,
甘肃省,620000,嘉峪关市,620200,2001,,,,,,,,,,112.53103329650736,,19.379836664767158,25.511523703125,,,1067.183430027574,
甘肃省,620000,金昌市,620300,2001,,,,,,,,,,3709.272652667647,1.17844409375,777.4898417507355,72.72019824264706,,,3064.082177177878,
甘肃省,620000,酒泉市,620900,2001,,,,,,,,,,9398.37773402837,0.38774575,1552.9454670429534,214.82181943216912,,111.24087225686273,156340.14955197147,69.63476332218137
甘肃省,620000,兰州市,620100,2001,22.628326359375,,,9.70858609375,46.6602482911152,,18.40172378125,29.073576099019604,1.3159570526960787,12240.84815383753,40.61335798939951,304.19381694571115,457.5222911735905,,,28.11851568584559,
甘肃省,620000,陇南市,621200,2001,0.2096618125,,,5495.079120825424,2799.7859401406245,,,3268.5876488349872,1981.6705196387263,3761.216207785045,,8132.471269321751,47.900398546875,2396.1947632030015,,0.207444328125,
甘肃省,620000,平凉市,620800,2001,,,,407.2003823967527,15.795945528125,0.3351773357230392,,2.851768109375,145.2030927211397,2043.784172824328,,8352.989796504833,36.43194012169118,117.33610067334558,,,
甘肃省,620000,庆阳市,621000,2001,,,,1364.8572926927702,50.21356374295343,11.287336234375,,108.0067410548407,40.60914039687499,19171.63977300164,,6333.707259557412,24.46898478952206,0.9154327716911764,,,
甘肃省,620000,天水市,620500,2001,,,,2483.9555023313724,247.18362699840688,,,242.69784129712016,72.89523429473044,2231.7348011254885,,8896.375445752867,89.57628047481617,12.3266464375,,,
甘肃省,620000,武威市,620600,2001,3.9662065625,,,,1.594682640625,,0.5961211875,45.52189727781862,20.23810929632353,13006.502440330576,22.48198353278186,3007.0147418912384,171.8574442819853,,,16119.80186109878,1.565036046875
甘肃省,620000,张掖市,620700,2001,19.93263109375,,,,,,,0.197280671875,48.133026234375,21534.489447141772,116.58681026158088,2956.265700310478,133.10811950257354,,10.4460454375,13645.777776780555,0.5900340625
广东省,440000,潮州市,445100,2001,,225.85878423780633,,,,,,727.4403768634185,1414.788025497427,46.87863955404412,44.32878582549019,84.61834225171569,388.2874315909927,96.6636871639706,,3.648802671875,225.42362591648288
广东省,440000,东莞市,441900,2001,0.91685965625,103.00131552616419,,,1.5222477208333332,,0.22902528125,3.150351351960784,682.5018644691789,95.74412135404413,81.3589927639706,0.915720484375,1344.8612834814942,,,31.514078250122548,114.35357030790439
广东省,440000,佛山市,440600,2001,1.5647924856617645,109.63150948547795,,,,,1.604185703125,23.871506248345586,1587.594665953677,100.30867100251224,235.1767334568015,15.357275921875,1354.5031521090073,7.3985810359068624,,240.77685162113968,120.07380648020829
广东省,440000,广州市,440100,2001,0.228250125,714.3935056620704,,0.2284623125,2.5628576064950983,,,529.653586307598,3791.4254515503053,183.54075688382355,229.43430829191175,31.13452283504902,1381.6178189954048,115.52081621231618,,42.3107339586397,376.58558903897057
广东省,440000,河源市,441600,2001,5.692817875,4083.607135238969,,0.22643440625,23.111940304473038,,,2816.52952779853,7831.5999071,67.4344663192402,168.14396921875,188.24696625324756,106.70577190625,180.98854585772057,,7.741880890625,172.5649968110294
广东省,440000,惠州市,441300,2001,2.211990336642157,2111.497513984986,,0.685651109375,4.881800794056373,0.229270515625,,1846.296102651593,5832.221180293689,235.27843696482836,73.10672645631126,487.41881854234083,495.60772990134825,103.85321582334561,,5.014096770588235,281.496797655576
广东省,440000,江门市,440700,2001,8.559822095036765,980.901850484559,,0.682036506372549,11.081440531801471,,0.2303011875,304.234747587316,5510.777565220891,183.0037552558211,442.90558086323523,665.5746606505514,422.07734932248775,521.7575972903186,,63.87865904093138,580.5987215119483
广东省,440000,揭阳市,445200,2001,,326.3550182829041,,,0.028606798039215686,,,556.2900463734683,2750.1039553486526,344.9482806089461,18.582134023468136,253.96510793596823,838.5130279001228,135.55767875674022,,5.202536155575981,68.96724780992645
广东省,440000,茂名市,440900,2001,0.23075984375,622.0050844662376,,,3.2099404524509803,,,1538.580487838052,7321.633529007657,224.08238959405634,24.051214337990203,343.3840310283701,259.3344258204657,941.6405206257966,,3.3974106216911766,163.3203409382353
广东省,440000,梅州市,441400,2001,0.67986446875,2553.8407274678307,,,6.686281842095588,,,3575.113421525433,9088.256694758516,37.142826902879904,1.134973953125,248.64427701488972,210.05266757279412,116.61454659062498,,,22.09010232107843
广东省,440000,清远市,441800,2001,54.43988832524511,3515.792504110173,,3.6738308845588232,713.25004408364,,,6913.036764594235,6739.027696081799,130.846476099326,25.438577889705883,345.0774327160539,216.08003746139704,276.21424853817405,,0.455575703125,95.58339105667892
广东省,440000,汕头市,440500,2001,0.6732044448529412,33.799779109375,,,0.2211187588235294,,,2.1557259389093137,793.7728586106002,105.83441523541666,122.79970852242651,103.36577416580883,804.7686846189948,10.881112616666668,,10.76031010232843,358.08701438259834
广东省,440000,汕尾市,441500,2001,0.116054984375,400.83108601476755,,,0.2405879881740196,,0.4588585,658.8168407809433,2426.1583111558225,596.905892257843,93.25119661243869,318.9224297366422,197.2923655795343,16.93655318602941,,5.599027672855391,622.8012488740202
广东省,440000,韶关市,440200,2001,52.97844068235294,6976.736668235967,,0.67672875,546.5232845442404,,,5081.108938989891,4648.294803314831,206.4945119540441,26.192072625,555.726074618321,237.55217760110295,60.30854904270833,,0.225956640625,14.137658314215686
广东省,440000,深圳市,440300,2001,3.217421375,210.13392487726722,,,1.4563619211397059,,,74.9014735625,564.3908749665445,45.02233233425245,27.898360834558822,0.582324115625,959.6727706015312,0.229558375,,13.20307135110294,235.1184330574755
广东省,440000,阳江市,441700,2001,0.46054465625,1138.7534320511031,,0.231304046875,1.6160453125,,,1045.2381683191174,4368.1662797419185,243.1843885389706,94.8851966382353,433.1071915195466,110.77528258658087,319.4644969017157,,9.109834724999999,307.9232957603556
广东省,440000,云浮市,445300,2001,0.22980028125,1123.171305463542,,,2.747475890257353,,,2352.201635876839,3694.478231523896,30.113763321691177,13.633171996384803,284.497713086397,121.49241072493872,124.02013764325982,,0.6091354460784313,39.25855270894608
广东省,440000,湛江市,440800,2001,,0.695047890625,,,,,0.92828865625,,6709.588921012635,708.9600232985903,230.60887383547794,2420.39111934234,320.09832172028183,1706.1508257754288,,44.0153573666054,1360.817796343994
广东省,440000,肇庆市,441200,2001,0.45802075,3469.3823941737137,,,6.156353493933823,,,5968.946525268258,4249.9156151936895,239.69073610447305,175.37344487175244,390.2115176748162,240.3922635973652,23.22852271875,,4.42310189430147,127.53858144926473
广东省,440000,中山市,442000,2001,8.73945534375,30.57623415,,,,0.229639171875,3.903388421875,1.8394800625,738.4612386893997,59.494287010232846,307.2837180775735,7.811748671875,478.31888814172805,1.608400765625,,45.291117439522075,132.63725344344363
广东省,440000,珠海市,440400,2001,3.4512056102941178,43.80315847941176,,,0.4325686506127451,,,15.469942233639706,620.6594644838235,111.26208222432597,373.19449219325986,35.036542078125,150.67536602107847,0.230531234375,,40.7791486336397,559.3309858744483
贵州省,520000,安顺市,520400,2001,,23.730006445036764,,6.935064337071079,11.707623181740196,,,135.86336133756132,5288.8968056250615,253.61065047732836,,1311.2817798823526,83.93800748253676,2134.3108143039826,,,
贵州省,520000,毕节市,520500,2001,13.194704011948529,8.008051023958332,,366.33439791090694,191.4998244143995,1.2853131985294117,,2503.7499131930126,11911.602909495647,548.384337407414,2.712168219362745,4971.725229490934,64.61909817561275,6245.383826751162,,,15.995947765625
贵州省,520000,贵阳市,520100,2001,2.141819000735294,48.28495100710783,,48.41421534375,58.482804368749996,,,1800.7783166843137,4319.236848384257,37.03598273406863,9.083593499080882,97.69346842689947,202.18725646770835,1416.6970186071087,,0.668226375,4.67892315625
贵州省,520000,六盘水市,520200,2001,8.74003210410539,8.075943671875,,75.30847754123775,52.70512191758579,,,23.451067786274507,8170.483879785423,25.112817156004898,,190.56729239491415,60.679883390931366,1293.2588717359074,,,
贵州省,520000,铜仁市,520600,2001,22.91183775,28.33787422267157,,194.2130935602941,1046.9697323837015,,,8690.69414719581,7224.616514076409,63.70593199350491,,53.547643435539236,58.13711860655636,631.1096698859681,,,
贵州省,520000,遵义市,520300,2001,64.53244611654412,155.01983439479167,,380.00260032022067,2307.719155853673,,,14665.963088868295,9368.327918868696,16.907129303063726,,143.1031660180147,94.00396940183825,3569.2785420893374,,,
海南省,460000,儋州市,460400,2001,,132.92306311580887,,0.23400975,0.234022640625,,,395.425754555392,2014.8389621454037,83.80402365269607,52.18132907352941,425.0881642874387,39.62058734387255,86.40298438725489,,3.277272453125,331.54847119613976
海南省,460000,海口市,460100,2001,,8.42131671875,,,,,,,1884.0309947288604,16.655779713296567,38.102935921875,84.80375608688728,141.834211171201,53.71206317879902,,6.074736953125,256.7682467099265
海南省,460000,三沙市,460300,2001,,,,,,,,,,,7.09254528192402,,,,0.96484946875,7.185012124693628,6356.396842082474
海南省,460000,三亚市,460200,2001,0.708590515625,605.9196207848654,,1.652531984375,0.2361909375,,,392.531423490625,329.75240874203433,412.72381326599265,24.324523265625,87.42608024111519,48.400392015625,5.6632305625,,1.652047453125,559.1547506660542
河北省,130000,保定市,130600,2001,,,,175.354510035723,9.041948245404411,445.311245648407,,80.01399408008577,498.02920017622574,5621.168706691976,17.28243439963235,13384.064589385545,1916.9225194024505,,,3.504762140625,45.469548698958334
河北省,130000,沧州市,130900,2001,,,,,,,,,,575.6274439929533,4.162871256311274,12358.842420300756,572.3438025018994,,,170.8396244501225,641.0345310211404
河北省,130000,承德市,130800,2001,0.3753281875,,1.0685596455269608,3437.914887229534,40.165926804166666,439.73333092788,,595.1440161667283,1869.3248295022681,23428.88168946674,10.40592844117647,9503.053027093581,122.73812534375,1.126175875,,0.38018421875,3.5082494283088237
河北省,130000,邯郸市,130400,2001,,,,6.646200644240196,11.782907624754904,66.45638630165439,,11.922866841605392,397.0014690821691,1411.17298177886,6.317802821017157,8637.01003738883,1476.343103117156,,,2.41277740625,22.89153621139706
河北省,130000,衡水市,131100,2001,,,,,,,,,,5.339482171875,5.33745790625,8207.29267341507,579.3763913667281,,,,36.774502765625
河北省,130000,廊坊市,131000,2001,,,,,,,,,,47.6793551485294,,5871.002786103481,493.4399218077819,,,,
河北省,130000,秦皇岛市,130300,2001,,,,255.1753890648284,6.30769521875,56.67750587420343,,9.906256351102941,102.97461989761031,550.5098838555758,12.146059359191176,6347.982085089582,398.42124978566176,,,16.804345871200983,102.4876566575367
河北省,130000,石家庄市,130100,2001,,,,142.49375554577207,49.84332575845588,84.50676943241422,,55.25107541660539,833.3557942693011,2428.094513747119,11.358084546875,8963.95374961164,1465.151005949632,,,7.43887834375,27.814848375
河北省,130000,唐山市,130200,2001,,,,40.024687917647064,3.05852490625,27.544988570894613,,30.868131125183826,64.41572639375,834.1420592681368,104.13503050992647,10320.611405399006,1302.6092850630512,,,116.01876415906861,1283.0336313484684
河北省,130000,邢台市,130500,2001,,,,127.85767470159315,18.061623035906862,70.94433393498775,,12.889173227512256,90.6589672377451,1233.014884457843,5.977238296875,10158.800569990002,712.2273957675246,0.198895015625,,0.793562890625,
河北省,130000,张家口市,130700,2001,,,,397.07560954374964,29.0974304375,391.1334195469363,,72.54175232095588,74.38016549577208,32527.107218977915,9.924501800919117,2746.9653175932,401.31294980533085,,,47.892299936703445,66.36647955134804
河南省,410000,安阳市,410500,2001,,,,10.678453093443627,32.26896137230392,7.558656418627451,,29.856183277267146,476.191125474571,315.0924373536765,1.725392678982843,5740.530271219973,725.0840409317402,3.6353933290441174,,,0.8297529761029412
河南省,410000,鹤壁市,410600,2001,,,,0.07227364417892157,0.101663190625,,,,12.379321781678922,151.05219942040443,,1828.4810464032494,148.44658636740195,0.3982711838235294,,,
河南省,410000,焦作市,410800,2001,,,,79.29418230729168,43.97541679681373,0.011949414522058823,,86.163570980576,247.55782003468133,210.44063474993874,0.817181140625,2807.567400815564,563.6621835020834,0.6111318125,,4.582241805392157,11.093570748590686
河南省,410000,开封市,410200,2001,,,,,,,,,1.64333,52.49859041905637,,5802.288292267894,370.5334795919117,,,0.20456753125,18.557831280392154
河南省,410000,洛阳市,410300,2001,,,,3391.215032496017,86.62245771047792,,,1799.7915165882362,1037.6317044172788,849.8108932569857,33.42450222383577,7417.80609217599,490.73334017064946,52.442186544056376,,4.04621034877451,34.3045954932598
河南省,410000,漯河市,411100,2001,,,,,,,,,20.258093403676472,,,2268.5994933185066,402.72846078480376,,,,0.415303328125
河南省,410000,南阳市,411300,2001,,,,3459.1693931584546,59.30391190747549,,,2569.5150606390953,2069.1826151540445,1023.0412229021448,36.406216297181366,16085.317410816246,870.0262807278187,195.883964880147,,20.878737226776963,144.66085799552698
河南省,410000,平顶山市,410400,2001,,,,436.40244131795356,2.590986033762255,,,339.43104199705874,409.47922522034315,352.5048062056373,22.6196949375,5642.480527465751,557.7566461716912,88.22916530140934,,5.813107953125,46.0521575
河南省,410000,濮阳市,410900,2001,,,,,,,,,,18.320655302267152,,3862.5475827045316,349.70495945894606,,,,22.14898587493873
河南省,410000,三门峡市,411200,2001,0.20634109375,,,1868.7189140474886,258.4517316806373,,,1229.3042476788598,2119.1718170376225,1030.6975601186891,,2970.185550513111,195.83881409969362,250.27592565165443,,2.294561783639706,2.148646659191176
河南省,410000,商丘市,411400,2001,,,,,,,,,37.68441207757354,2.9558153760416666,2.477712296262255,10234.46485152351,408.55487082248777,3.6423522919117644,,,15.1906543125
河南省,410000,新乡市,410700,2001,,,,27.931097851225484,43.64004314901962,0.4721406286764706,,182.63735145772063,189.40055053388483,423.22709942420374,,6660.351686579971,691.2218934534927,,,4.901903801654411,45.74760235943626
河南省,410000,信阳市,411500,2001,0.211659921875,,,428.2769879697919,375.9452120331496,,,2777.510610128492,2083.3834515838225,99.77169847530638,55.597746921875,11315.726456196866,242.0773465518995,1407.386993036887,,,125.68650103314954
河南省,410000,许昌市,411000,2001,,,,2.115203259252451,,,,,99.87595874620101,14.165577983394607,,4482.45258866293,358.2694531947916,29.182165104411762,,,0.207135078125
河南省,410000,郑州市,410100,2001,,,,38.154948028982844,19.629850757965684,,,1.23130221875,330.26787025827207,366.59123584105396,1.02949078125,5815.776114371205,873.6431811011643,24.70318675612745,,8.703617722242647,35.86239329901959
河南省,410000,周口市,411600,2001,,,,,,,,,55.81580790759804,,0.62213065625,11357.953302951208,546.1937162181986,4.359153421875,,,3.73213253125
河南省,410000,驻马店市,411700,2001,,,,178.28052640018396,1.446047234007353,,,120.78168581636028,105.1284393946691,256.348790903799,19.089526203125,13795.109304238777,430.19904543069856,43.14868320894608,,12.34261528125,122.7766216588848
黑龙江省,230000,大庆市,230600,2001,,,,,,,,,,13493.027598734405,172.44382141158093,6274.825492337176,455.67659985557606,,,275.3419318482231,527.5766967110294
黑龙江省,230000,哈尔滨市,230100,2001,,,1.7470973125,19199.420043520484,311.1699061162988,,,2560.491610300919,493.8209903937501,1180.9701166966925,57.46105002812499,27915.953605968152,861.36149,309.76786605876225,,7.634351964338236,168.212053385294
黑龙江省,230000,鹤岗市,230400,2001,,,0.84541865625,4548.614632868023,829.5608690556993,,,724.5990397878065,154.2708704619486,507.6340075238359,21.241657009375004,7510.770898703798,155.07990824056373,21.92800365625,,1.0772193845588234,241.05079766482837
黑龙江省,230000,黑河市,231100,2001,,,0.489728078125,15053.717110030457,1191.4786395438723,,,6549.756140204292,16527.659445603884,1580.0982571523273,113.44282054834555,24860.842487046113,195.24423331985298,684.1316926019608,,15.88006736507353,106.44731665735293
黑龙江省,230000,鸡西市,230300,2001,,,1.41070640625,4125.504393851285,26.17279362622549,,,1172.004276951409,2507.249706641299,333.11562754448533,86.42909518143382,11184.647860830031,250.05041562567402,1523.360799112684,,5.082882875,1288.1800295821083
黑龙江省,230000,佳木斯市,230800,2001,,,,3060.8156566414254,116.87267769950984,,,822.8265629229165,1578.3497101585172,1075.9999014070463,44.97839293946078,24487.27804636985,236.6678204091299,556.8752815159928,,5.199814218075981,571.3458382116428
黑龙江省,230000,牡丹江市,231000,2001,0.176079484375,,1.596471015625,21832.769061448103,1154.9925176307602,,,3478.028700665504,378.1516198350491,862.2877874577819,65.3613756002451,10272.967693168079,402.7680408790441,319.6344528781862,,0.356810125,55.85520609375
黑龙江省,230000,七台河市,230900,2001,0.174562671875,,,1175.158618215993,22.14696419595588,,,708.9878345133575,108.94134593063728,62.850893703799024,1.743173546875,3113.8864244824763,160.6971480625,113.75875340373776,,1.74347865625,10.457765359375
黑龙江省,230000,齐齐哈尔市,230200,2001,0.167458328125,,,211.6241518535539,0.1668095,,,5.138838640625,186.99737905545345,9805.07310715086,53.64077174620097,31553.663099647703,366.92981521354164,8.902459630269608,,16.361381105085783,41.658485109375
黑龙江省,230000,双鸭山市,230500,2001,,,,6041.585720698041,27.09755675049019,,,1088.6495704290442,1815.8277237087018,232.43500507751236,21.170362024019603,12556.358052830046,190.21181933125,858.1359926968744,,,65.95325213363968
黑龙江省,230000,绥化市,231200,2001,,,0.16830575,4422.413771152946,228.60768644044117,,,465.63145139546555,780.596628217892,3753.0723286085727,159.65922543707114,24674.882259466835,317.67220112193627,0.51278659375,,21.667039820036763,61.93777818523283
黑龙江省,230000,伊春市,230700,2001,1.505730609375,,0.51227821875,16652.214417122483,9219.706475342817,,,3308.7115192602973,463.70599282469357,748.6736043736523,9.914079090747551,2078.062526797303,195.40036311213234,38.2640426875,,2.8413505445465685,111.03193857469364
湖北省,420000,鄂州市,420700,2001,,,,,2.0545920944240197,,,18.591183918566177,561.6598515208336,56.75445203125,131.00825717659313,349.2175245341299,73.2349821028799,174.26551990526963,,3.933177690134804,216.25135301825998
湖北省,420000,黄冈市,421100,2001,5.997105,,,206.5402774778188,421.50646520833345,,,4898.9104518188815,4331.359453592218,94.46753794656863,120.82986131948529,3427.2607990800257,227.24230628768385,3197.2508865474256,,4.277751404473039,498.78583400140917
湖北省,420000,黄石市,420200,2001,,,,1.1436052568014707,100.3354920550858,,,1053.4423556552701,1941.6486231554518,31.310473687683825,122.05486158216912,374.54793220919123,185.98829690698525,473.5387568109681,,3.757877921507353,277.3656614683825
湖北省,420000,荆门市,420800,2001,,,,256.3701930927083,455.4810702319239,,,2125.4943579220003,2279.5350333387237,16.755599446384803,83.0450764226103,4992.148930423596,232.6152910764093,1622.849136792341,,0.4267311875,280.4911651485294
湖北省,420000,荆州市,421000,2001,,,,0.21568928125,0.86292953125,,,322.27750149062507,2574.0258591571696,58.65778805931372,845.3000219878676,6855.548104122477,247.65339134191177,2174.719611790624,,11.603169715379906,995.194082665074
湖北省,420000,十堰市,420300,2001,,,,5835.395207729543,1999.0117462152564,,,11449.01919942284,3338.8272017050854,168.98037947279408,67.29537649289215,313.76784076636034,174.76670219656862,264.06141676740197,,7.81824780435049,80.64037535208332
湖北省,420000,随州市,421300,2001,,,,614.335237459865,166.58073487794127,,,2410.217935515075,2416.5739182643383,313.52501412536776,22.048934953125,2605.30737769093,121.479725546875,904.66117222935,,0.21183178125,37.126681468198534
湖北省,420000,武汉市,420100,2001,,,,18.452658110661762,40.22042947015931,,,155.71958470428916,3122.3553243530073,204.87499495422793,437.9738614846201,2246.7854106120717,786.8115057597428,755.7744027913599,,17.601307453125,787.7534303700982
湖北省,420000,咸宁市,421200,2001,25.59924900379902,4.555818317524509,,75.13108813897058,873.1855689662989,,,4224.592188298162,2026.989776201041,20.948571328737746,118.98293609001225,523.7199634809439,129.8794326040441,1353.1812247350497,,3.2076412692401957,358.8145887831492
湖北省,420000,襄阳市,420600,2001,,,,1064.2617642545338,1059.0723639889707,,,6708.996658630754,2522.0688393424625,239.60356227745098,35.53877509460784,6355.399616343567,534.8834256398285,1041.2075590192405,,1.056653515625,157.40116215232842
湖北省,420000,孝感市,420900,2001,0.63825565625,,,52.1188597879902,76.54248053848042,,,679.5867707425241,1260.1298843447298,187.51956132187505,115.49938211648282,5815.503697956071,186.87795179552697,411.31010652297795,,,124.27850280091913
湖北省,420000,宜昌市,420500,2001,1.508745875,,,1940.8639280163616,1626.670492932046,,,13139.647977614824,1751.087057304841,141.38777762843134,68.46061920257353,1246.324602683946,184.71664788296567,942.2006303083334,,15.0181919375,163.9571730287377
湖南省,430000,常德市,430700,2001,96.89734021838231,8.930373109375,,160.1738010039217,951.4811753727325,,,5764.872809947061,4528.878227312502,74.46220367898286,164.7548495539216,2052.0820177478563,169.3186216110907,3827.49953652022,,1.74049540625,385.5771656143382
湖南省,430000,郴州市,431000,2001,412.6736160843138,1395.1009006841914,,53.64473040232845,2831.818725567709,,,7932.719845781365,5553.195789365878,84.73452559375,42.3447056875,219.29821621519608,140.46083064117647,602.8272061157478,,1.344101640625,65.645046859375
湖南省,430000,衡阳市,430400,2001,88.78541650588235,320.8110929810049,,12.756667521078432,372.30340531752455,,,2311.911679032722,8531.03619546851,13.575568474387254,9.534967980698529,257.3385688882353,189.3025506365809,3105.412678213482,,,87.80579525575978
湖南省,430000,怀化市,431200,2001,34.91581943713235,335.64184812665434,,442.70020415582104,3488.395183459559,,,19880.02974707768,2351.0271594106616,217.64987899810052,28.904877515625,357.7945137341912,220.58200916924017,167.96396831372547,,0.21900703125,13.453054594669117
湖南省,430000,娄底市,431300,2001,39.8056250072304,52.02392225741421,,58.85535979914217,508.770465039032,,,2187.172712056801,2354.748611740806,9.682197671875,8.896190360049019,214.67940508357842,216.8202897290441,2454.8651309631773,,,1.4080796598651963
