"Sgnyea","Ctnm_en","Ctnm_id","Cttyp_en","Prvcnm_id","Prvcnm_en","Gdpct01","Gdpct02","Gdpct03","Gdpct04","GDP_PerCapita","GDPYoY","GDP_PrimInd","GDP_SecInd","GDP_TerInd"
"2000","Shuozhou(city)","140600","City (Sub-provincial level)","140000","Shanxi (province)","83.5279","18.9000","44.9000","36.2000","6100.0000","7.8000","157846.0000","374788.0000","302645.0000"
"2000","Jinzhong(city)","140700","City (Sub-provincial level)","140000","Shanxi (province)","138.3729","15.0000","49.1000","35.9000","4589.0000","9.7000","207135.0000","679866.0000","496728.0000"
"2000","Yuncheng(city)","140800","City (Sub-provincial level)","140000","Shanxi (province)","172.3546","21.0000","49.6000","29.4000","3592.0000","8.2000","340933.0000","875220.0000","507393.0000"
"2000","Xinzhou(city)","140900","City (Sub-provincial level)","140000","Shanxi (province)","83.4199","20.5000","38.4000","41.1000","2847.0000","6.5000","170970.0000","320256.0000","342973.0000"
"2000","Linfen(city)","141000","City (Sub-provincial level)","140000","Shanxi (province)","170.3286","13.5000","51.9000","34.6000","4286.0000","8.5000","223188.0000","887640.0000","592458.0000"
"2000","Lvliang(city)","141100","City (Sub-provincial level)","140000","Shanxi (province)","85.3910","","","","2525.0000","7.3000","157166.0000","398620.0000","298124.0000"
"2000","Hainan(province)","632500","City (Sub-provincial level)","630000","Qinghai (province)","14.3082","","","","3706.0000","3.7000","47089.0000","61284.0000","34709.0000"
"2000","Huangnan Tibetan Autonomous Prefecture","632300","City (Sub-provincial level)","630000","Qinghai (province)","12.8416","","","","6292.0000","9.2000","34097.0000","71451.0000","22868.0000"
"2000","Haixi Mongolian-Tibetan Autonomous Prefecture","632800","City (Sub-provincial level)","630000","Qinghai (province)","53.4100","","","","14468.0000","23.5000","31552.0000","347212.0000","155336.0000"
"2000","Guoluo Tibetan Autonomous Prefecture","632600","City (Sub-provincial level)","630000","Qinghai (province)","4.7533","","","","3568.0000","6.7000","20466.0000","4349.0000","22718.0000"
"2001","Hefei(city)","340100","City (Sub-provincial level)","340000","Anhui (province)","363.4400","10.5000","49.3000","40.2000","8257.0000","12.5000","380900.0000","1791600.0000","1461900.0000"
"2001","Huaibei(city)","340600","City (Sub-provincial level)","340000","Anhui (province)","107.3800","16.3000","48.5000","35.2000","5436.0000","8.1000","175400.0000","520800.0000","377600.0000"
"2001","Bozhou(city)","341600","City (Sub-provincial level)","340000","Anhui (province)","164.0200","41.2000","24.2000","34.6000","3109.0000","2.5000","675600.0000","397700.0000","566900.0000"
"2001","Suzhou","341300","City (Sub-provincial level)","340000","Anhui (province)","193.2200","46.3000","21.6000","32.1000","3330.0000","8.1000","894500.0000","418200.0000","619500.0000"
"2001","Bengbu(city)","340300","City (Sub-provincial level)","340000","Anhui (province)","171.6500","23.6000","39.7000","36.7000","5067.0000","8.0000","405100.0000","681800.0000","629600.0000"
"2001","Huainan(city)","340400","City (Sub-provincial level)","340000","Anhui (province)","134.8600","12.7000","47.3000","40.0000","6512.0000","6.7000","170600.0000","638400.0000","539600.0000"
"2001","Chuzhou(city)","341100","City (Sub-provincial level)","340000","Anhui (province)","265.4000","24.4000","41.3000","34.3000","6221.0000","4.1000","648800.0000","1095600.0000","909600.0000"
"2001","Liuan","341500","City (Sub-provincial level)","340000","Anhui (province)","180.6100","35.9000","31.7000","32.4000","2722.0000","5.8000","647800.0000","572200.0000","586100.0000"
"2001","Ma’Anshan(city)","340500","City (Sub-provincial level)","340000","Anhui (province)","138.1500","9.3000","59.2000","31.5000","11558.0000","9.0000","128500.0000","818400.0000","434600.0000"
"2001","Xuancheng(city)","341800","City (Sub-provincial level)","340000","Anhui (province)","168.9100","23.3000","37.8000","38.9000","6144.0000","5.4000","393900.0000","638500.0000","656700.0000"
"2001","Tongling(city)","340700","City (Sub-provincial level)","340000","Anhui (province)","80.1400","6.3000","55.8000","37.9000","11556.0000","9.3000","50300.0000","447100.0000","304000.0000"
"2001","Chizhou(city)","341700","City (Sub-provincial level)","340000","Anhui (province)","61.9100","29.0000","34.8000","36.2000","4017.0000","6.2000","179500.0000","215200.0000","224400.0000"
"2001","Chaohu (city)","341400","City (Sub-provincial level)","340000","Anhui (province)","205.2500","27.5000","38.8000","33.7000","4560.0000","8.2000","564500.0000","796400.0000","691600.0000"
"2001","Anqing(city)","340800","City (Sub-provincial level)","340000","Anhui (province)","264.1400","23.5000","43.7000","32.8000","4387.0000","5.3000","620700.0000","1153200.0000","867500.0000"
"2001","Huangshan(city)","341000","City (Sub-provincial level)","340000","Anhui (province)","88.2900","22.1000","30.2000","47.7000","6017.0000","9.0000","194800.0000","266600.0000","421500.0000"
"2001","Wuhu(city)","340200","City (Sub-provincial level)","340000","Anhui (province)","218.7700","10.8000","52.4000","36.8000","9973.0000","9.1000","236600.0000","1146600.0000","804500.0000"
"2001","Taiyuan(city)","140100","City (Sub-provincial level)","140000","Shanxi (province)","384.4025","3.8700","49.0800","47.0600","12319.0000","10.3000","143440.0000","1900891.0000","1799694.0000"
"2001","Datong (city)","140200","City (Sub-provincial level)","140000","Shanxi (province)","190.2003","4.0700","53.4800","42.4500","6485.0000","9.1000","77502.0000","1017192.0000","807309.0000"
"2001","Changzhi(city) ","140400","City (Sub-provincial level)","140000","Shanxi (province)","184.5920","13.8800","54.0200","32.1000","5909.0000","9.1000","256158.0000","997237.0000","592525.0000"
"2001","Jincheng(city)","140500","City (Sub-provincial level)","140000","Shanxi (province)","158.0261","5.9300","54.3600","39.7000","7509.0000","8.4000","93785.0000","859051.0000","627425.0000"
"2001","Shuozhou(city)","140600","City (Sub-provincial level)","140000","Shanxi (province)","85.3543","11.2000","49.2400","39.5600","6164.0000","1.5000","95638.0000","420281.0000","337624.0000"
"2001","Jinzhong(city)","140700","City (Sub-provincial level)","140000","Shanxi (province)","148.9973","15.1800","48.8900","35.9300","4907.0000","7.6000","226191.0000","728454.0000","535328.0000"
"2001","Yuncheng(city)","140800","City (Sub-provincial level)","140000","Shanxi (province)","195.8866","16.6400","53.4400","29.9200","4052.0000","11.9000","342657.0000","1040793.0000","575416.0000"
"2001","Xinzhou(city)","140900","City (Sub-provincial level)","140000","Shanxi (province)","84.3540","16.5300","42.5700","40.8900","2849.0000","1.5000","139475.0000","359131.0000","344934.0000"
"2001","Linfen(city)","141000","City (Sub-provincial level)","140000","Shanxi (province)","192.4352","12.1500","53.8800","33.9700","4774.0000","12.5000","233851.0000","1036869.0000","653632.0000"
"2001","Lvliang(city)","141100","City (Sub-provincial level)","140000","Shanxi (province)","90.0326","","","","2623.0000","5.7000","112568.0000","444734.0000","343024.0000"
"2001","Yangquan(city)","140300","City (Sub-provincial level)","140000","Shanxi (province)","100.4012","2.5300","58.1100","39.3600","8062.0000","7.1000","29160.0000","585491.0000","389361.0000"
"2001","Mianyang(city)","510700","City (Sub-provincial level)","510000","Sichuan (province)","330.0900","22.0000","38.5900","39.4100","6357.0000","3.8000","726200.0000","1273900.0000","1300800.0000"
"2001","Guangyuan(city)","510800","City (Sub-provincial level)","510000","Sichuan (province)","87.8900","36.4700","26.9000","36.6300","2902.0000","1.2000","320500.0000","236500.0000","321900.0000"
"2001","Suining(city)","510900","City (Sub-provincial level)","510000","Sichuan (province)","128.2400","33.0800","32.9800","33.9400","3451.0000","8.0000","424200.0000","423000.0000","435200.0000"
"2001","Neijiang(city)","511000","City (Sub-provincial level)","510000","Sichuan (province)","160.4400","22.1900","41.7100","36.1000","3820.0000","10.8000","356000.0000","669200.0000","579200.0000"
"2001","Leshan(city)","511100","City (Sub-provincial level)","510000","Sichuan (province)","161.0700","23.7000","43.9200","32.3700","4652.0000","10.1000","381800.0000","707500.0000","521400.0000"
"2001","Nanchong(city)","511300","City (Sub-provincial level)","510000","Sichuan (province)","200.1000","35.0900","27.1900","37.7200","2820.0000","10.7000","702200.0000","544000.0000","754800.0000"
"2001","Meishan(city)","511400","City (Sub-provincial level)","510000","Sichuan (province)","134.8900","30.6100","36.9800","32.4100","3967.0000","8.1000","412900.0000","498800.0000","437200.0000"
"2001","Yibin(city) ","511500","City (Sub-provincial level)","510000","Sichuan (province)","229.3900","21.9700","46.4600","31.5800","4505.0000","12.1000","503900.0000","1065700.0000","724300.0000"
"2001","Guang'an(city) ","511600","City (Sub-provincial level)","510000","Sichuan (province)","138.5400","31.0000","33.0100","35.9900","3148.0000","8.6000","429400.0000","457400.0000","498600.0000"
"2001","Dazhou(city)","511700","City (Sub-provincial level)","510000","Sichuan (province)","205.4000","36.7000","36.1200","27.1800","3308.0000","9.2000","753800.0000","742000.0000","558200.0000"
"2001","Ya’an(city)","511800","City (Sub-provincial level)","510000","Sichuan (province)","81.0500","23.4400","48.1600","28.4000","5386.0000","9.4000","190000.0000","390300.0000","230200.0000"
"2001","Bazhong","511900","City (Sub-provincial level)","510000","Sichuan (province)","86.4900","47.2200","17.4100","35.3700","2482.0000","1.5000","408400.0000","150600.0000","305900.0000"
"2001","Ziyang(city)","512000","City (Sub-provincial level)","510000","Sichuan (province)","153.4000","36.2500","31.3700","32.3800","3141.0000","7.0000","556100.0000","481200.0000","496700.0000"
"2001","Aba Tibetan and Qiang Autonomous Prefecture","513200","City (Sub-provincial level)","510000","Sichuan (province)","40.2100","","","","4834.0000","10.8000","102900.0000","146400.0000","152800.0000"
"2001","Ganzi Tibetan Autonomous Prefecture","513300","City (Sub-provincial level)","510000","Sichuan (province)","27.5700","","","","3092.0000","8.8000","76900.0000","76900.0000","121900.0000"
"2001","Liangshan Yi Autonomous Prefecture","513400","City (Sub-provincial level)","510000","Sichuan (province)","160.4000","","","","3969.0000","9.7000","597400.0000","478200.0000","528400.0000"
"2001","Chengdu(city)","510100","City (Prefectural level)","510000","Sichuan (province)","1492.0400","8.8300","45.3200","45.8500","14676.0000","13.1000","1317400.0000","6761500.0000","6841500.0000"
"2001","Zigong(city)","510300","City (Sub-provincial level)","510000","Sichuan (province)","164.3400","20.9200","44.5000","34.5800","5217.0000","8.1000","343800.0000","731300.0000","568300.0000"
"2001","Panzhihua(city)","510400","City (Sub-provincial level)","510000","Sichuan (province)","124.1600","6.7500","67.7200","25.5300","12001.0000","8.2000","83800.0000","840800.0000","317000.0000"
"2001","Luzhou(city)","510500","City (Sub-provincial level)","510000","Sichuan (province)","177.9600","25.8200","38.2200","35.9600","3835.0000","7.2000","459500.0000","680100.0000","640000.0000"
"2001","Deyang(city)","510600","City (Sub-provincial level)","510000","Sichuan (province)","286.0100","22.5700","43.8800","33.5500","7541.0000","9.7000","645500.0000","1255000.0000","959600.0000"
"2001","Lanzhou(city)","620100","City (Sub-provincial level)","620000","Gansu (province)","348.7465","4.8000","52.0000","43.2000","11879.0000","10.0300","168914.0000","1813072.0000","1505479.0000"
"2001","Jiayuguan(city)","620200","City (Sub-provincial level)","620000","Gansu (province)","20.6425","3.9000","76.0000","20.1000","12877.0000","11.1000","8090.9600","156790.5700","41543.0000"
"2001","Jinchang(city)","620300","City (Sub-provincial level)","620000","Gansu (province)","40.0569","12.2000","70.5000","17.3000","8823.0000","12.5000","48986.0000","282411.0000","69172.0000"
"2001","Baiyin(city)","620400","City (Sub-provincial level)","620000","Gansu (province)","84.1841","15.5000","51.1000","33.4000","4870.0000","8.7000","130610.0000","430188.0000","281043.0000"
"2001","Tianshui(city)","620500","City (Sub-provincial level)","620000","Gansu (province)","87.4618","18.8000","41.4000","39.8000","2575.0000","8.3000","164824.0000","361785.0000","348009.0000"
"2001","Wuwei(city)","620600","City (Sub-provincial level)","620000","Gansu (province)","70.5223","32.8000","30.4000","36.8000","3679.0000","10.1000","231615.2000","214211.7700","259396.3400"
"2001","Jiuquan(city)","620900","City (Sub-provincial level)","620000","Gansu (province)","85.8066","21.8000","44.4000","33.8000","8994.0000","13.0000","187101.0000","380601.0000","290364.0000"
"2001","Zhangye(city)","620700","City (Sub-provincial level)","620000","Gansu (province)","68.8417","37.8000","30.0000","32.2000","5460.0000","7.0000","260004.6700","206601.4200","221810.5700"
"2001","Dingxi(city)","621100","City (Sub-provincial level)","620000","Gansu (province)","47.2800","44.0000","23.7000","32.3000","1612.0000","9.6000","208093.9600","112000.0000","152706.0400"
"2001","Longnan(city)","621200","City (Sub-provincial level)","620000","Gansu (province)","43.3932","36.2500","27.1300","36.6200","1631.0000","7.6000","157300.0000","117745.0000","158887.0000"
"2001","Pingliang(city)","620800","City (Sub-provincial level)","620000","Gansu (province)","66.4363","28.3400","34.0300","37.6300","3021.0000","8.8000","188300.0000","226051.0000","250012.0000"
"2001","Qingyang(city)","621000","City (Sub-provincial level)","620000","Gansu (province)","62.4940","25.1000","48.2000","26.7000","2477.2600","9.0000","156993.9100","301046.0000","166900.0000"
"2001","Linxia Hui Autonomous Prefecture","622900","City (Sub-provincial level)","620000","Gansu (province)","30.3481","34.7000","33.1000","32.2000","1609.0000","13.5000","105270.0000","100349.0000","97862.0000"
"2001","Gannan Tibetan Autonomous Prefecture","623000","City (Sub-provincial level)","620000","Gansu (province)","15.1678","40.7700","20.0300","39.2000","2302.0000","9.8300","61842.0000","30378.0000","59458.0000"
"2001","Harbin(city)","230100","City (Prefectural level)","230000","Heilongjiang (province)","1120.1000","16.6000","35.1000","48.3000","11842.0000","","1861000.0000","3931000.0000","5409000.0000"
"2001","Qiqihaer(city)","230200","City (Sub-provincial level)","230000","Heilongjiang (province)","301.2000","26.2000","33.6000","40.2000","5394.0000","","788000.0000","1012000.0000","1212000.0000"
"2001","Jixi(city)","230300","City (Sub-provincial level)","230000","Heilongjiang (province)","136.3000","27.9000","39.7000","32.4000","6935.0000","","381000.0000","541000.0000","441000.0000"
"2001","Hegang(city)","230400","City (Sub-provincial level)","230000","Heilongjiang (province)","69.7000","27.5000","38.9000","33.6000","6269.0000","","192000.0000","271000.0000","234000.0000"
"2001","Shuangyashan(city)","230500","City (Sub-provincial level)","230000","Heilongjiang (province)","92.3000","29.4000","37.8000","32.8000","6150.0000","","271000.0000","349000.0000","303000.0000"
"2001","Daqing(city)","230600","City (Sub-provincial level)","230000","Heilongjiang (province)","1077.9000","2.1000","88.7000","9.2000","42886.0000","","223000.0000","9560000.0000","995000.0000"
"2001","Yichun(city)","230700","City (Sub-provincial level)","230000","Heilongjiang (province)","78.6000","16.4000","48.3000","35.2000","5936.0000","","129000.0000","380000.0000","277000.0000"
"2001","Kiamusze(city)","230800","City (Sub-provincial level)","230000","Heilongjiang (province)","164.2000","28.7000","27.1000","44.2000","6843.0000","","471000.0000","445000.0000","725000.0000"
"2001","Qitaihe(city)","230900","City (Sub-provincial level)","230000","Heilongjiang (province)","61.4000","12.1000","47.5000","40.4000","7105.0000","","74000.0000","292000.0000","248000.0000"
"2001","Mudanjiang(city)","231000","City (Sub-provincial level)","230000","Heilongjiang (province)","228.6000","13.7000","43.0000","43.3000","8459.0000","","314000.0000","982000.0000","990000.0000"
"2001","Heihe(city)","231100","City (Sub-provincial level)","230000","Heilongjiang (province)","82.5000","32.5000","21.3000","46.2000","4791.0000","","268000.0000","175000.0000","381000.0000"
"2001","Suihua(city)","231200","City (Sub-provincial level)","230000","Heilongjiang (province)","339.6000","29.1000","26.4000","44.5000","6242.0000","","987000.0000","898000.0000","1511000.0000"
"2001","Daxinganling Region","232700","City (Sub-provincial level)","230000","Heilongjiang (province)","45.4000","13.4000","45.7000","40.9000","8521.0000","","61000.0000","207000.0000","186000.0000"
"2001","Wuhan(city)","420100","City (Prefectural level)","420000","Hubei (province)","1347.8000","6.3100","44.1300","49.5600","","","850300.0000","5948400.0000","6679300.0000"
"2001","Huangshi(city)","420200","City (Sub-provincial level)","420000","Hubei (province)","222.6200","8.6700","52.5200","38.8100","","","193100.0000","1169100.0000","864000.0000"
"2001","Shiyan(city)","420300","City (Sub-provincial level)","420000","Hubei (province)","201.7700","13.7100","52.3200","33.9700","","","276600.0000","1055700.0000","685400.0000"
"2001","Yichang(city)","420500","City (Sub-provincial level)","420000","Hubei (province)","410.3400","15.3900","54.6000","30.0100","","","631500.0000","2240100.0000","1231800.0000"
"2001","Xiangyang","420600","City (Sub-provincial level)","420000","Hubei (province)","450.3000","22.7500","47.8900","29.3600","","","1024500.0000","2156400.0000","1322100.0000"
"2001","Ezhou(city)","420700","City (Sub-provincial level)","420000","Hubei (province)","101.0600","14.6100","52.9300","32.4600","","","148200.0000","527200.0000","335200.0000"
"2001","Jingmen(city)","420800","City (Sub-provincial level)","420000","Hubei (province)","271.2200","21.6900","44.0100","34.3000","","","600800.0000","1181100.0000","930300.0000"
"2001","Xiaogan(city)","420900","City (Sub-provincial level)","420000","Hubei (province)","287.8000","25.3000","41.1300","33.5700","","","728200.0000","1183700.0000","966100.0000"
"2001","Jingzhou(city)","421000","City (Sub-provincial level)","420000","Hubei (province)","330.0000","28.3300","40.6900","30.9800","","","935000.0000","1342800.0000","1022200.0000"
"2001","Huanggang(city)","421100","City (Sub-provincial level)","420000","Hubei (province)","343.0200","23.8400","46.6200","29.5300","","","818000.0000","1598900.0000","1013300.0000"
"2001","Xianning(city)","421200","City (Sub-provincial level)","420000","Hubei (province)","144.7600","24.2900","45.1400","30.5700","","","351700.0000","653400.0000","442500.0000"
"2001","Suizhou(city)","421300","City (Sub-provincial level)","420000","Hubei (province)","129.6400","26.3700","42.3200","31.3100","","","341800.0000","548700.0000","405900.0000"
"2001","Enshi Tujia and Miao Autonomous Prefecture","422800","City (Sub-provincial level)","420000","Hubei (province)","126.7800","","","","","","533600.0000","362400.0000","371800.0000"
"2001","Karamay(city) ","650200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","167.5526","0.3000","84.9600","14.7400","43926.0000","6.4000","4997.0000","1423501.0000","247028.0000"
"2001","Urumqi(city)","650100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","314.8593","1.2700","36.2300","62.5000","16493.0000","9.5000","39957.0000","1140751.0000","1967885.0000"
"2001","Turpan Prefecture","652100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","71.2659","10.9700","68.0300","21.0100","12831.0000","8.2000","78166.0000","484796.0000","149697.0000"
"2001","Kumul Prefecture","652200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","37.0581","17.6600","34.8500","47.4900","7351.0000","8.1000","65443.0000","129162.0000","175976.0000"
"2001","Changji Hui Autonomous Prefecture","652300","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","133.7340","32.1700","38.2300","29.5900","8399.0000","8.1000","430285.0000","511279.0000","395776.0000"
"2001","Yili Kazakstan Autonomous Prefecture","654000","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","219.4441","36.5700","28.5000","34.9200","5344.0000","6.9000","802569.0000","625477.0000","766395.0000"
"2001","Tacheng Prefecture","654200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","91.8235","37.1700","27.4600","35.3700","7294.0000","5.8000","341292.0000","252129.0000","324814.0000"
"2001","Altay Prefeture","654300","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","34.7706","36.6800","28.4300","34.9000","5890.0000","7.1000","127522.0000","98838.0000","121346.0000"
"2001","Bortala Mongol Autonomous Prefecture","652700","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","24.5519","39.6500","23.9800","36.3600","5920.0000","9.2000","97358.0000","58880.0000","89281.0000"
"2001","Bayinguoleng Inner Mongolia Autonomous Prefecture","652800","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","141.3574","17.7500","60.2600","21.9900","13119.0000","8.1000","250913.0000","851770.0000","310891.0000"
"2001","Aksu Prefecture","652900","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","103.6350","42.5000","22.1000","35.4000","4939.0000","9.9000","440486.0000","228998.0000","366866.0000"
"2001","Kizilsu Kirgiz Autonomous Prefecture","653000","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","10.0771","33.4100","13.8500","52.7400","2293.0000","23.1000","33669.0000","13958.0000","53144.0000"
"2001","Kashi Prefecture ","653100","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","82.6261","52.4200","15.4300","32.1600","2411.0000","7.8000","433101.0000","127471.0000","265689.0000"
"2001","Hotan Prefecture","653200","City (Sub-provincial level)","650000","Xinjiang Uygur Autonomous Region","30.8923","53.2200","13.4200","33.3600","1843.0000","6.3000","164400.0000","41463.0000","103060.0000"
"2001","Nanning(city)","450100","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","324.7856","15.2500","28.7700","55.9900","11086.0000","","495173.0000","934271.0000","1818412.0000"
"2001","Liuzhou(city)","450200","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","207.0060","10.2300","48.5600","41.2100","11202.0000","","211772.0000","1005189.0000","853099.0000"
"2001","Guilin(city)","450300","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","329.7756","31.5900","30.2200","38.1900","6822.0000","","1041822.0000","996515.0000","1259419.0000"
"2001","Wuzhou(city)","450400","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","139.0514","31.0200","29.9500","39.0300","4822.0000","","431340.0000","416423.0000","542751.0000"
"2001","Beihai(city)","450500","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","123.4378","30.2900","27.4400","42.2700","8579.0000","","373867.0000","338742.0000","512769.0000"
"2001","Fangchenggang(city)","450600","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","62.6461","32.1500","28.4100","39.4400","8052.0000","","201404.0000","177989.0000","247068.0000"
"2001","Qinzhou(city)","450700","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","144.0898","50.3800","19.1900","30.4300","4388.0000","","725871.0000","276575.0000","438452.0000"
"2001","Guigang(city)","450800","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","119.6569","38.8000","23.2300","37.9700","2618.0000","","464301.0000","277939.0000","454329.0000"
"2001","Yulin(city)","450900","City (Sub-provincial level)","450000","Guangxi Zhuang Autonomous Region","210.9083","38.6900","29.0100","32.3100","3626.0000","","815943.0000","611749.0000","681391.0000"
"2001","Zheng zhou(city)","410100","City (Sub-provincial level)","410000","Henan (province)","828.1974","5.5000","48.9000","45.7000","13213.0000","","453140.0000","4047805.0000","3781029.0000"
"2001","Kaifeng(city) ","410200","City (Sub-provincial level)","410000","Henan (province)","252.3545","31.8000","35.8000","32.3000","5419.0000","","803035.0000","904619.0000","815891.0000"
"2001","Luoyang(city)","410300","City (Sub-provincial level)","410000","Henan (province)","465.1893","8.6000","53.9000","37.5000","7429.0000","","400246.0000","2506450.0000","1745197.0000"
"2001","Pingdingshan(city)","410400","City (Sub-provincial level)","410000","Henan (province)","295.3438","15.0000","52.3000","32.7000","6134.0000","","443762.0000","1545089.0000","964587.0000"
"2001","Anyang(city)","410500","City (Sub-provincial level)","410000","Henan (province)","279.8274","20.4000","47.7000","31.8000","5385.0000","","571285.0000","1336158.0000","890831.0000"
"2001","Hebi(city)","410600","City (Sub-provincial level)","410000","Henan (province)","94.8240","21.0000","49.4000","29.6000","6746.0000","","199076.0000","468510.0000","280654.0000"
"2001","Xinxiang(city)","410700","City (Sub-provincial level)","410000","Henan (province)","308.6886","23.3000","41.9000","34.8000","5718.0000","","719781.0000","1293857.0000","1073248.0000"
"2001","Jiaozuo(city)","410800","City (Sub-provincial level)","410000","Henan (province)","256.6587","16.2000","51.5000","32.4000","7769.0000","","415158.0000","1320861.0000","830568.0000"
"2001","Puyang(city) ","410900","City (Sub-provincial level)","410000","Henan (province)","219.4533","21.8000","53.8000","24.4000","6283.0000","","477459.0000","1181087.0000","535987.0000"
"2001","Xuchang(city) ","411000","City (Sub-provincial level)","410000","Henan (province)","326.1883","20.1000","54.2000","25.8000","7390.0000","","654226.0000","1766905.0000","840752.0000"
"2001","Luohe(city)","411100","City (Sub-provincial level)","410000","Henan (province)","182.3247","23.3000","54.2000","22.5000","7418.0000","","424131.0000","988123.0000","410993.0000"
"2001","Sanmenxia(city)","411200","City (Sub-provincial level)","410000","Henan (province)","181.1926","11.6000","53.6000","34.8000","8363.0000","","210171.0000","971652.0000","630103.0000"
"2001","Nanyang(city)","411300","City (Sub-provincial level)","410000","Henan (province)","576.2789","29.4000","45.9000","24.7000","5478.0000","","1696195.0000","2642652.0000","1423942.0000"
"2001","Shangqiu(city)","411400","City (Sub-provincial level)","410000","Henan (province)","318.3780","42.1000","31.9000","26.1000","3983.0000","","1339515.0000","1014590.0000","829675.0000"
"2001","Xinyang(city)","411500","City (Sub-provincial level)","410000","Henan (province)","263.6800","27.7000","38.7000","33.6000","3431.0000","","731142.0000","1020256.0000","885402.0000"
"2001","Zhoukou(city)","411600","City (Sub-provincial level)","410000","Henan (province)","373.4029","37.9000","38.3000","23.8000","3579.0000","","1416994.0000","1429635.0000","887400.0000"
"2001","Zhumadian(city)","411700","City (Sub-provincial level)","410000","Henan (province)","305.6202","32.7000","40.0000","27.4000","3760.0000","","997882.0000","1221603.0000","836717.0000"
"2001","Beijing (city)","110000","Municipality","110000","Beijing","3861.5000","2.1000","29.2000","68.7000","28097.0000","11.8000","808000.0000","11272000.0000","26536000.0000"
"2001","Tianjin","120000","Municipality","120000","Tianjin (city)","1919.0900","4.1000","50.0000","45.9000","19141.0000","12.0000","787300.0000","9590600.0000","8813000.0000"
"2001","Changchun(city)","220100","City (Prefectural level)","220000","Jilin (province)","1003.0125","13.5500","44.2300","42.2200","14274.1000","","","",""
"2001","Jilin(province)","220200","City (Sub-provincial level)","220000","Jilin (province)","446.4432","15.7900","39.2200","44.9900","10345.5900","","","",""
"2001","Siping(city)","220300","City (Sub-provincial level)","220000","Jilin (province)","179.4311","41.9700","25.7100","32.3300","5551.7000","","","",""
"2001","Liaoyuan(city)","220400","City (Sub-provincial level)","220000","Jilin (province)","63.7016","24.9600","27.7800","47.2600","5126.0600","","","",""
"2001","Tonghua(city)","220500","City (Sub-provincial level)","220000","Jilin (province)","158.0510","21.0200","42.7700","36.2100","7027.9200","","","",""
"2001","Baishan(city)","220600","City (Sub-provincial level)","220000","Jilin (province)","93.6096","19.3200","50.0000","30.6800","7042.5500","","","",""
"2001","Songyuan(city)","220700","City (Sub-provincial level)","220000","Jilin (province)","178.0141","34.2400","42.5000","23.2600","6482.6700","","","",""
"2001","Baicheng(city)","220800","City (Sub-provincial level)","220000","Jilin (province)","83.3000","35.4400","31.2600","33.3000","4175.8600","","","",""
"2001","Shanghai","310000","Municipality","310000","Shanghai (city)","5257.6600","1.5000","45.9000","52.6000","32089.0000","10.5000","760500.0000","24138300.0000","27677800.0000"
"2001","Zhenjiang(city)","321100","City (Sub-provincial level)","320000","Jiangsu (province)","502.6600","","","","18852.0000","11.0000","334400.0000","2778200.0000","1914000.0000"
"2001","Hangzhou(city)","330100","City (Prefectural level)","330000","Zhejiang (province)","1568.0100","7.1100","50.6100","42.2800","25074.0000","","1114600.0000","7935800.0000","6629800.0000"
"2001","Shaoxing(city)","330600","City (Sub-provincial level)","330000","Zhejiang (province)","822.5400","9.7800","58.1100","32.1100","18997.0000","","804600.0000","4779900.0000","2640900.0000"
"2001","Taizhou(city)","331000","City (Sub-provincial level)","330000","Zhejiang (province)","747.5100","12.2500","58.6900","29.0600","13651.0000","","914200.0000","4335300.0000","2225600.0000"
"2001","Nanchang(city) ","360100","City (Sub-provincial level)","360000","Jiangxi (province)","485.6173","9.8700","47.6000","42.5300","11129.0800","","","",""
"2001","Jingdezhen(city)","360200","City (Sub-provincial level)","360000","Jiangxi (province)","104.2566","10.4900","52.0800","37.4300","7205.0200","","","",""
"2001","Pingxiang(city)","360300","City (Sub-provincial level)","360000","Jiangxi (province)","108.4502","13.6200","54.8300","31.5500","6223.8300","","","",""
