,city_id,GE_1W_pred_GDP_pc,GINIW_pred_GDP_pc,lg_gdppc_predicted,lg_gdppc_predicted_2,lg_agri_predicted,lg_agri_predicted_2,lg_nonagri_predicted,lg_nonagri_predicted_2,urban_pop_percent,ln_pop,agri_gdp_percent,nonagri_gdp_percent,emp_nonagri,emp_agri,agri_inter,nonagri_inter,COORD_X,COORD_Y
39,210400,-0.005045500000000001,-0.004663570000000006,1.1601719999999993,23.83767999999999,0.8190672000000006,6.292316000000001,1.3073175,16.627119999999998,0.052478400000000036,-0.06295314190090018,-0.03390137879868647,0.0339013787986866,1.0300000000000011,-1.0300000000000011,-4.080715390491251,26.782279212401477,124.65589337874565,41.83380743342352
40,210500,-0.004313427999999999,-0.015269500000000005,1.2050409999999996,25.12506400000001,0.8196992999999999,5.904039500000001,1.3476144999999997,16.80362,0.056023849999999986,0.08476181717142417,-0.03325314374010985,0.03325314374010979,1.0499999999999972,-1.0499999999999974,-23.984727546529037,432.87152925445434,124.56837608109296,41.22882918933901
41,210600,0.008060310000000001,0.013758660000000006,1.1727640000000008,23.439989999999995,0.8138309000000001,7.2776320000000005,1.3225327,16.099822000000003,0.023406119999999975,0.03791805446435603,-0.0704937067546825,0.07049370675468236,0.8299999999999983,-0.8299999999999983,103.2549621355715,-579.4965926100033,124.39739879861156,40.54001445036948
42,210700,0.0008276200000000011,0.003183359999999996,1.2189080000000008,24.309714999999997,0.8097877999999996,7.913050000000002,1.3559863000000005,16.994432999999997,0.05761663,0.007931234555536903,-0.08772914873098217,0.08772914873098203,8.75,-8.75,-622.1323677480365,2913.3266356741356,121.61243209098436,41.45877726215799
43,210800,-0.011707655000000011,-0.013866839999999991,1.2422309999999985,25.516544999999994,0.8138821000000003,6.8428640000000005,1.3621682999999996,17.499946,0.07909022000000004,0.055335485619158575,-0.048746932761009235,0.048746932761009165,1.1099999999999994,-1.1099999999999994,-24.61629917410987,357.26281714989926,122.4511850304408,40.38894599229625
44,210900,0.009528465,0.005931829999999999,1.2057839999999995,23.04697,0.8174359999999994,6.676595499999998,1.3585333999999998,14.43835,0.032754459999999985,-0.041139446461468054,-0.09464013392075551,0.09464013392075543,1.7800000000000011,-1.7800000000000011,72.43310095351413,-312.99739996898103,121.95517224045835,42.27925933437943
45,211000,-0.04618143399999999,-0.05438778999999999,1.2790985,26.231566,0.8166330000000004,6.202006000000001,1.4111785999999995,17.384800000000002,-0.014236369999999998,0.010008377990141426,-0.04713852311805615,0.047138523118056,-1.0600000000000023,1.0600000000000023,13.944124805098076,-127.14614100042675,123.2457001826702,41.18178180681721
46,211100,0.0023349699999999987,0.0025242709999999946,1.3329850000000008,28.890710000000013,0.8128496999999997,6.948944000000001,1.44137,18.517630000000004,0.019567799999999913,0.09857962399687281,-0.059191607466250365,0.059191607466250296,6.9099999999999895,-6.9099999999999895,-205.97609566747258,2301.2365711141556,121.99403111135815,41.06596122148008
47,211200,0.002211763999999998,0.005374970000000007,1.1088179999999994,21.35436,0.8095317,7.628050999999999,1.2623248,14.628706000000001,0.03176965999999998,-0.04220995325137267,-0.08546367691866708,0.08546367691866719,0.38000000000000966,-0.38000000000000966,-199.164724659592,682.6234473689791,124.170658601252,42.64387819296363
48,211300,0.0051177900000000005,0.010702070000000008,1.1472904999999987,21.738519999999994,0.8161873000000002,7.585652,1.3038197,14.965390999999997,0.06674838,-0.049759018789428566,-0.09161261774205387,0.09161261774205387,3.3100000000000023,-3.3100000000000023,33.889903770706624,-104.47022290218122,120.01442149826876,41.51088670092304
49,211400,0.013381325000000006,0.020981009999999994,1.1891789999999993,23.228994999999998,0.8088804,6.878159000000002,1.3289809000000004,15.859696,0.08450269999999999,0.02140216366784564,-0.06738369109299679,0.06738369109299669,1.7600000000000051,-1.7600000000000051,-42.33693284428249,286.0067656325395,120.20486268238956,40.61720909021506
