city_id,x_coor,y_coor,y,ols_residual,gwr_yhat,gwr_residual,localR2,influ,CooksD,beta_Intercept,beta_lg_gdppc_predicted,beta_lg_gdppc_predicted_2,beta_emp_nonagri,beta_nonagri_inter,beta_lg_pop,se_Intercept,se_lg_gdppc_predicted,se_lg_gdppc_predicted_2,se_emp_nonagri,se_nonagri_inter,se_lg_pop,t_Intercept,t_lg_gdppc_predicted,t_lg_gdppc_predicted_2,t_emp_nonagri,t_nonagri_inter,t_lg_pop,p_Intercept,p_lg_gdppc_predicted,p_lg_gdppc_predicted_2,p_emp_nonagri,p_nonagri_inter,p_lg_pop,sumW
360100.0,116.01858999999999,28.649794,-1.0279993130894494,-1.0366734230398005,-0.13772852874512242,-0.8902707843443269,0.1494042921574715,0.02175271449916394,0.0009633489434533965,-0.13875340450006604,-4.478456991943048,4.467467730503393,0.18422937838803483,0.08421584406118665,0.04324736752383218,0.09270397653431459,2.014547872121931,1.9938754757515795,0.13642096316099123,0.10033817062026382,0.11679877573764502,-1.4967362748318154,-2.2230581133948792,2.2405951549303285,1.3504477179993561,0.8393201066013737,0.3702724386510266,0.13541479997471376,0.026886851264496442,0.02571524127137489,0.1777949909791554,0.4018954728787554,0.7114163271801045,113.5107719101839
360200.0,117.26996000000001,29.307278000000004,-1.236350015256136,-1.0662070493113776,-0.3663860503756302,-0.8699639648805058,0.17073697715916317,0.03769095196901401,0.0016471521650066761,-0.13484079536887142,-5.771461866435734,5.759988532156571,0.18945688208503325,0.0553873359911561,0.015989661369429087,0.09707143635095805,2.127904189903685,2.1001411287500225,0.13639784192557713,0.09469017521549582,0.11948281590819794,-1.389088288354565,-2.712275248960794,2.7426673633046956,1.3890020502553608,0.58493223679337,0.13382394152573707,0.1657397277583964,0.007031447440344286,0.006425889463872285,0.16576592717000335,0.558991792659444,0.8936231227197906,111.81117680683283
360300.0,113.90274,27.51265,-0.7734176346597627,-0.6845906459765426,-0.1933429257378268,-0.5800747089219358,0.11745181872601247,0.03668770707596315,0.0007113403627441251,-0.12835943240827918,-2.2741798850902835,2.255528976391818,0.17638672371186892,0.09626617937517126,0.0908677279269492,0.08868523572518351,1.9564053311147371,1.9477460096362489,0.13617613311883817,0.10135475221257192,0.11729256390605285,-1.4473596575425192,-1.162427769400159,1.158020073065404,1.2952836864440833,0.9497944326603615,0.7747100489655167,0.14874263687430714,0.24589917179071782,0.24769072269680997,0.19612503981560894,0.34290967825072804,0.43906405993476283,107.17888004959754
360400.0,115.45175,29.321965999999996,1.0724378321814598,1.0738845004660857,-0.22025038391741125,1.292688216098871,0.14784221171711767,0.014609542060270389,0.0013444068089281424,-0.13275924308620554,-4.609749679921365,4.600957347416074,0.1909538306100304,0.07398443895205031,0.036319343577579016,0.09293138798310377,2.0086120014228723,1.9885710839345048,0.13660000350912366,0.10225257216576165,0.11688131547678797,-1.428572691826609,-2.294992600191517,2.31370021649556,1.397905019799479,0.7235459938564102,0.3107369508070933,0.1540700255425492,0.022358771726561682,0.021296347706852542,0.16307765953471645,0.46985551812798154,0.756196187500598,112.20151806057127
360500.0,114.85223,27.845318,-1.3934387586046204,-0.7629853844188803,-0.9881379047560386,-0.40530085384858183,0.1300792851365242,0.5448217277356382,0.02309774784066636,-0.13416420196650367,-3.1871922524191496,3.1723135731518104,0.17855321435981614,0.09863490040317587,0.07067207334193382,0.08908412056610056,1.942724300695271,1.929681592987234,0.13564681162395825,0.10176383226827958,0.11530388080632341,-1.5060394727358128,-1.640578774496465,1.6439570054875874,1.3163097032815156,0.9692530067376499,0.612920162337312,0.1330107369150944,0.10183476740613076,0.10113451105510354,0.18898088990000794,0.33312666709110517,0.5403500196750226,112.91569931072144
360600.0,117.10744,28.224653000000004,0.01633761697919974,0.33525592236392643,-0.571083291311012,0.5874209082902118,0.15917177258695864,0.09572906272193699,0.0021600742855920753,-0.14706369507528935,-4.889032944603548,4.876188310165776,0.17965962068731273,0.08902810483637569,0.04253524278679921,0.0952284023808005,2.0893535074868272,2.0642860730317487,0.13714769912969668,0.09974523619716796,0.11921972336909119,-1.5443259720688083,-2.339974028848908,2.3621669369712306,1.3099718174448827,0.8925549553102711,0.3567802506563009,0.12346488403576306,0.019878905706670162,0.018746784585554527,0.19111376414627687,0.37274397364423006,0.7214836571220034,110.28252650914382
360700.0,115.27303,25.708853,-0.1588193287282618,-0.3301997679865363,0.07824343305415038,-0.23706276178241217,0.12440145517089102,0.03363627183138232,0.00010823719204285693,-0.1379580238442126,-2.385047616154417,2.362663735190611,0.16351143478593577,0.1064267866782887,0.10439187874630897,0.08878482407909653,2.011748291339071,2.00036895501111,0.13558401324557792,0.09800105400912043,0.11685057183301933,-1.5538469020483578,-1.185559657946506,1.1811139786347506,1.2059787202918535,1.0859759392831034,0.8933792715664758,0.12117652879739395,0.23664664602877225,0.23840540669959218,0.22868701735968927,0.27827988384915336,0.3723031746914436,108.0684386586363
360800.0,114.82465,26.973409999999998,-0.6838728796112117,-0.7156057118117898,-0.13076005058136086,-0.5531128290298508,0.125202937939723,0.027305600346024576,0.00047211694422238416,-0.13695588918324658,-2.6787950686087934,2.660143481415038,0.17121714314134806,0.1032270038907763,0.08971609660197374,0.0888581030220644,1.9742898008270506,1.962641673840257,0.13569027880645465,0.10034774407008992,0.11618635131947078,-1.5412875643905992,-1.3568398456430348,1.3553892780692847,1.2618232097935924,1.0286928206246002,0.7721741459570124,0.12420225600139036,0.17575669834149882,0.17621770614628846,0.20790084638291323,0.3043751585845412,0.4405622591106224,110.37600817439102
360900.0,114.97256999999999,28.306139,-0.9363574441129964,-0.9862407355922258,-0.13147226290734126,-0.8048851812056551,0.1341971667561208,0.016952242175362224,0.0006076716881257032,-0.13461900035024832,-3.5461864970940677,3.5335234607359904,0.18210087012755824,0.09450806329868908,0.06121638681758085,0.08999571798503399,1.950257518753568,1.935430554099618,0.13595775689080483,0.10272677036026982,0.11569468842039245,-1.4958378394473728,-1.8183170494122625,1.8257040808058451,1.3393930165662669,0.9199944957603828,0.5291201147899094,0.13564874099882324,0.06991939670133376,0.06879572454921519,0.18136170663347523,0.3582456133938404,0.5970767803319996,112.8054137627202
361000.0,116.43413999999999,27.510151,-0.44814903750127894,-0.4677843363685975,-0.17436962729937333,-0.2737794102019056,0.1449827529248867,0.022102002431802922,9.263376188639395e-05,-0.14293739856342016,-3.9802111088248195,3.9662761396182225,0.17582283722088463,0.09761186099078671,0.05854560994439356,0.09105675976252758,2.0028394190016576,1.983927815996288,0.13583313799588503,0.09845213220599587,0.1159471974709758,-1.569761530458532,-1.9872841881696184,1.999203855925796,1.2944031170524166,0.9914651801197051,0.504933376755819,0.11742601893106965,0.04771477300513508,0.04640348294687641,0.19642851569859215,0.32218270597597737,0.6139416368457096,113.73241267469996
