city_id,x_coor,y_coor,y,ols_residual,mgwr_yhat,mgwr_residual,localR2,beta_Intercept,beta_lg_nonagri_predicted,beta_lg_nonagri_predicted_2,beta_emp_nonagri,beta_urban_pop_percent,beta_nonagri_inter,se_Intercept,se_lg_nonagri_predicted,se_lg_nonagri_predicted_2,se_emp_nonagri,se_urban_pop_percent,se_nonagri_inter,t_Intercept,t_lg_nonagri_predicted,t_lg_nonagri_predicted_2,t_emp_nonagri,t_urban_pop_percent,t_nonagri_inter,p_Intercept,p_lg_nonagri_predicted,p_lg_nonagri_predicted_2,p_emp_nonagri,p_urban_pop_percent,p_nonagri_inter,sumW_Intercept,sumW_lg_nonagri_predicted,sumW_lg_nonagri_predicted_2,sumW_emp_nonagri,sumW_urban_pop_percent,sumW_nonagri_inter
431000.0,113.13635,25.814472,0.8396022604396453,0.6993425323802355,0.14184278461668495,0.6977594758229603,0.2067945119222767,-0.07893271304084411,0.47866688793339524,-0.23922548103899927,0.12001713936970947,-0.07853089685045571,0.05700846180587931,0.19133674998796205,0.3820630258121169,0.38010070063998064,0.07340863234246417,0.07206101178117802,0.10642049643555596,-0.4125329454263761,1.2528479742731877,-0.6293739544184268,1.634918612974676,-1.0897834336398755,0.5356906208420235,0.6802159053232316,0.21114539870366547,0.529538410698677,0.10301671887749246,0.2766012932579112,0.59253214339079,13.485059041755154,224.7504576653005,222.73392849435345,253.14846406662414,253.14846406662414,54.27019324116404
431100.0,111.72936000000001,25.773529,-0.29995482202975887,-0.42321383139377483,0.11365528384793976,-0.41361010587769864,0.21163533969891335,-0.008690484815402133,0.473474523617845,-0.24360040429152385,0.12108212959165159,-0.0773595634625544,0.04807918228791786,0.1884344552593319,0.38190748282352754,0.38015211573362645,0.07515427250802958,0.07217483548898979,0.09993175696650874,-0.04611940424293371,1.2397623636943214,-0.6407971814688393,1.6111143857950991,-1.0718356742822857,0.4811201538669152,0.9632428920846607,0.21594152219514043,0.5220978522448958,0.10810791896694555,0.2845747099404468,0.6307489879189262,13.480455745406557,227.20070858679424,225.67347308345688,249.14445489083602,249.14445489083602,52.58584714853889
431200.0,110.07513,27.54818,-0.1340915983080356,-0.2593235099677319,0.2696883475475027,-0.40377994585553834,0.21695736896866868,0.16135255483622044,0.4660941610278469,-0.24971502288203165,0.12194691998111729,-0.07709857531819292,0.029051618461038077,0.1962909212618273,0.3817388406436075,0.38028054799495803,0.07673813403499335,0.07220495324251959,0.10321985430587319,0.8220072217247201,1.220976519554618,-0.656659995360432,1.5891306390836695,-1.067774049506504,0.2814537828637978,0.41166450486284945,0.22296391629782,0.5118558320734186,0.1129855773668268,0.28640057981247447,0.778538241543017,13.704575628542894,230.92949964307948,228.2711715767414,247.94087481023004,247.94087481023004,45.88807933508837
431300.0,111.61311,27.739012,2.0820487571093222,1.9401590968335576,0.27644795569598435,1.805600801413338,0.21081607209909625,0.12947951649325332,0.4715514709604362,-0.24481391554604934,0.12072896829470943,-0.07864993392806298,0.028413164068710292,0.19436692755751692,0.38189103798675283,0.3801923511896597,0.07449171188470369,0.07204141202667964,0.11564172051883448,0.6661602265382203,1.2347801442169313,-0.6439212014129222,1.6207033673970408,-1.0917322650330057,0.24569994238439805,0.5057726997304736,0.2177881603039119,0.5200724533841317,0.10603348707760378,0.2757448099652324,0.8060667933229032,15.125418243771243,233.07210998384664,229.90314407372426,255.06416839671314,255.06416839671314,44.1908729281631
433100.0,109.72703999999999,28.694874,0.47115056398074834,0.34295815481488573,0.48448504042302826,-0.013334476442279919,0.21873401819399518,0.0407266814403561,0.46344406958148515,-0.25221068456800727,0.12200169052621432,-0.07770464381375958,0.013636367030781013,0.20104117237883448,0.38170257971732796,0.380294750929691,0.07677564888508658,0.07216631198440542,0.11485498934231514,0.20257880989478244,1.214149691953068,-0.6631979114921732,1.5890675272418668,-1.0767440052991895,0.11872681464571841,0.8395887144289047,0.2255561113238484,0.5076654017818373,0.1129998270649769,0.282378789025464,0.9055638117361153,13.071683782191235,232.51054103201105,230.07281774126662,248.56735230539346,248.56735230539346,42.12331446078231
440100.0,113.53905,23.330853,1.1490346608453046,1.3456363398632565,0.025478383168739033,1.1235562776765655,0.20952115538657945,-0.31077649188286566,0.48127151207277835,-0.2369040914000066,0.12031001394666052,-0.07738663490843574,0.0597908815974706,0.18633325031963102,0.38210697021001794,0.3800963188486529,0.07392409364550197,0.07221654570347094,0.0986006676446853,-1.6678531145126705,1.2595203688858554,-0.6232738378461836,1.6274804060987087,-1.0715914774737876,0.6063942874396288,0.09629060161367713,0.20872983986203686,0.5335338095345978,0.10458659492786858,0.284684262556819,0.5446686117336705,17.17880349087005,213.57172616568377,211.36841472302126,243.4871609213891,243.4871609213891,55.57960122690783
440200.0,113.77451,24.820366,0.008177761555282633,-0.045877876972685736,-0.11557623423836866,0.12375399579365129,0.2060730226116375,-0.17694684217727175,0.4804476893016031,-0.23726258200391043,0.11979681934451925,-0.07839835102658826,0.06349550703755773,0.17970142706236966,0.38212974676740136,0.38005777959467685,0.07309668471567836,0.0720892104084629,0.1034093123896536,-0.9846713243732791,1.2572894242490023,-0.6242802930042524,1.6388817059280976,-1.0875185146622817,0.6140211705334832,0.32550474389278106,0.2095352438866588,0.5328735579463284,0.10218800440991567,0.2775989791366731,0.539623111254157,15.43215930582576,221.68487197347213,218.0803014855606,250.48076486437793,250.48076486437793,56.84761339487672
440300.0,114.13721000000001,22.6453,0.010752147412496351,0.2663236193994274,0.053396058320063215,-0.04264391090756686,0.20836758527649557,-0.286742252319213,0.4828154429065278,-0.23595435869086753,0.12005455863745125,-0.07747237643296953,0.06276224107664868,0.18750759907750963,0.3821692591326603,0.38002979378953655,0.07353658529097255,0.07222471153418097,0.0988923229799545,-1.529230035102113,1.2633549961665826,-0.6208838426535076,1.6325827227687346,-1.0726574712078296,0.6346523085454329,0.12716249339412447,0.20735075266552935,0.5351033491303063,0.10350768142288354,0.28420624238230763,0.5260936167576478,17.06250940786615,210.24212596310815,209.0192436463386,241.32087961268252,241.32087961268252,54.12250669969482
440400.0,113.36197,22.151991,-0.48686670460857745,-0.35806292813030477,-0.27944674732676766,-0.20741995728180979,0.21171757918638157,-0.33529160743577024,0.4807245860246759,-0.23659323945190458,0.1206687302432209,-0.07665045818918181,0.055950077468861575,0.18080112041627627,0.382085059465871,0.38012985414145944,0.07457978130807003,0.07232269931063205,0.09765349157471634,-1.8544774869967358,1.2581611714854704,-0.6224011002404986,1.6179818192918696,-1.059839565168353,0.5729449768424637,0.06456009842921778,0.20922026155101076,0.5341066761769022,0.10661900429292222,0.28999034988880634,0.5670709501575211,17.769329697212452,209.32868639493688,205.14972332711153,237.39260109220368,237.39260109220368,52.905731906456985
440500.0,116.5955,23.330309,0.319560204375085,0.4975458193238824,-0.12139846285102636,0.4409586672261113,0.2048062355351279,-0.11159331651243162,0.4842872433783299,-0.23186067600686247,0.11828067133085726,-0.07945103432773777,0.10223533701950249,0.18861873430538342,0.3823641505632875,0.3798458808651722,0.07111148828393103,0.07203558025848208,0.10968379099640418,-0.5916343194825828,1.266560274191219,-0.6104072406386377,1.6633131183894092,-1.1029415469778565,0.9320915706027532,0.5544993357178467,0.2062031101152259,0.5420109433214524,0.09719625807426009,0.2708537974338079,0.35196856978184776,16.998971954598318,218.23485500640032,205.20523893807663,246.55661630064964,246.55661630064964,51.034210398743994
