province,province_id,city,city_id,year,urban_meanlight,agriculture_meanlight,total_meanlight
贵州省,520000,安顺市,520400,2001,0.9287988472418847,0.0057320832514159165,0.014575330109101633
贵州省,520000,毕节市,520500,2001,0.37828892968705596,0.0052481398985780225,0.005899823582173942
贵州省,520000,贵阳市,520100,2001,2.3899331950512157,0.008821713793741307,0.08584157487497712
贵州省,520000,六盘水市,520200,2001,1.0848632002772096,0.0032149729848064378,0.015738678337949202
贵州省,520000,铜仁市,520600,2001,0.41244845015191867,0.003506379589960569,0.003957766445867358
贵州省,520000,遵义市,520300,2001,1.935140160550913,0.004169722954920714,0.010782909470134834
海南省,460000,儋州市,460400,2001,2.5756340929981953,0.01070125744578564,0.04331156419864019
海南省,460000,海口市,460100,2001,8.076009386369616,0.08320474995317285,0.5908112370325772
海南省,460000,三沙市,460300,2001,0,0,0.0
海南省,460000,三亚市,460200,2001,6.7248345542239,0.17533919521197552,0.22419705311549792
河北省,130000,保定市,130600,2001,1.471222652247487,0.011482990269417579,0.17032061566765627
河北省,130000,沧州市,130900,2001,3.3386544011378803,0.04184109386761428,0.20198090972467148
河北省,130000,承德市,130800,2001,2.900576067610262,0.004786022351227969,0.015822448785242946
河北省,130000,邯郸市,130400,2001,1.33371526962515,0.010237949307010599,0.2500303129995812
河北省,130000,衡水市,131100,2001,1.1031046201790706,0.004950824929508947,0.08460770307250773
河北省,130000,廊坊市,131000,2001,4.991297406898672,0.1309057228899756,0.5625660709914853
河北省,130000,秦皇岛市,130300,2001,4.793158935921952,0.018044543018298418,0.29138846046357786
河北省,130000,石家庄市,130100,2001,2.3105675687186227,0.008125386848737622,0.3528427204006619
河北省,130000,唐山市,130200,2001,2.7305889310548244,0.028122334912250975,0.3443002407941616
河北省,130000,邢台市,130500,2001,1.3467670395814493,0.0091676365793752,0.1276708041838287
河北省,130000,张家口市,130700,2001,3.3729855646978524,0.011073690932181362,0.05830371182344395
河南省,410000,安阳市,410500,2001,1.9121757247187174,0.003749095803467856,0.252676673691519
河南省,410000,鹤壁市,410600,2001,1.56345142819537,0.007609406110693513,0.16293099901663846
河南省,410000,焦作市,410800,2001,1.4404015403520674,0.011063903709182112,0.2245849106410484
河南省,410000,开封市,410200,2001,2.4784466362762605,0.012475127034309124,0.16594172592349385
河南省,410000,洛阳市,410300,2001,2.1238714175924858,0.009500070913408914,0.08594992308352796
河南省,410000,漯河市,411100,2001,1.0341590582447473,0.007753787082077343,0.16723024796590677
河南省,410000,南阳市,411300,2001,0.6276565801771488,0.0020515261036816524,0.02423611280440121
河南省,410000,平顶山市,410400,2001,0.7921903574195196,0.0016794615840544688,0.06840403773441317
河南省,410000,濮阳市,410900,2001,1.7217282917132288,0.05110516767462014,0.1970974385645356
河南省,410000,三门峡市,411200,2001,1.890529559328785,0.004725406178764235,0.05176895406273167
河南省,410000,商丘市,411400,2001,1.220606329988772,0.0031360929479108592,0.05121244028037158
河南省,410000,新乡市,410700,2001,1.171662435429578,0.01271426972619316,0.13150527884186425
河南省,410000,信阳市,411500,2001,0.7610178166857092,1.8141265772663565E-4,0.013541546386680457
河南省,410000,许昌市,411000,2001,1.0996033243628633,0.008298769825193978,0.09367805133185246
河南省,410000,郑州市,410100,2001,5.4607868340691255,0.04999481184366698,0.7857720234827624
河南省,410000,周口市,411600,2001,0.5452796924917236,5.391522115672324E-4,0.02662766744570389
河南省,410000,驻马店市,411700,2001,0.708575108025982,0.0024992856638349987,0.025651997570495452
黑龙江省,230000,大庆市,230600,2001,11.427799055983623,0.10477040196980725,0.39516169181807737
黑龙江省,230000,哈尔滨市,230100,2001,9.570339331721234,0.033207372622601344,0.19201264785979946
黑龙江省,230000,鹤岗市,230400,2001,4.132063218047599,0.010250173097483955,0.05266239812047072
黑龙江省,230000,黑河市,231100,2001,1.860780885561532,0.005143854069594293,0.00805844623574113
黑龙江省,230000,鸡西市,230300,2001,2.507551920343544,0.013975092828046942,0.0394162002246732
黑龙江省,230000,佳木斯市,230800,2001,3.422616054243589,0.004450382735280792,0.03145167191653627
黑龙江省,230000,牡丹江市,231000,2001,3.441978253499326,0.00783691669515024,0.040597353320065706
黑龙江省,230000,七台河市,230900,2001,2.6208257646817086,0.014977398604185661,0.09186352984330037
黑龙江省,230000,齐齐哈尔市,230200,2001,5.135108147724486,0.0057271957159450975,0.05451302033935466
黑龙江省,230000,双鸭山市,230500,2001,2.692079920402038,0.009844808403231537,0.03114859433639171
黑龙江省,230000,绥化市,231200,2001,3.4007326185329805,0.006745919534327589,0.03819148542759988
黑龙江省,230000,伊春市,230700,2001,3.2097994844437947,0.049019082247226266,0.028809607651614843
湖北省,420000,鄂州市,420700,2001,0.9021026769806839,0.0024237436335775055,0.059958995195355864
湖北省,420000,黄冈市,421100,2001,0.5447783235851386,5.193600567411138E-4,0.009788916983957766
湖北省,420000,黄石市,420200,2001,0.8370152338730088,0.0018061295721044162,0.05004304508829558
湖北省,420000,荆门市,420800,2001,0.7482124599458152,5.239448639903371E-4,0.018368387448744295
湖北省,420000,荆州市,421000,2001,0.6106963400944193,0.0020709362790781935,0.015263787149037119
湖北省,420000,十堰市,420300,2001,1.5393122657240645,0.001609188911817296,0.016729804925585096
湖北省,420000,随州市,421300,2001,0.4770979449218017,2.978484647574789E-4,0.007416005950148785
湖北省,420000,武汉市,420100,2001,3.5800309409770805,0.0071495680164260726,0.4251711038488497
湖北省,420000,咸宁市,421200,2001,0.8235803321245126,8.80071699171632E-4,0.014199989264465643
湖北省,420000,襄阳市,420600,2001,1.1441426465647755,0.0023686289669464394,0.039423412753217195
湖北省,420000,孝感市,420900,2001,0.9464424346417726,0.0012677418763711525,0.02650578058682731
湖北省,420000,宜昌市,420500,2001,1.2292018182464226,0.004850544400665042,0.017433399105906796
湖南省,430000,常德市,430700,2001,1.5554326963840712,0.00400303551298787,0.01974622479135881
湖南省,430000,郴州市,431000,2001,2.232253736568856,4.743216759576268E-4,0.020391473972263145
湖南省,430000,衡阳市,430400,2001,0.8076118303747388,9.904813421296123E-4,0.014422264297686544
湖南省,430000,怀化市,431200,2001,0.6850517990345419,0.0014942547067878734,0.006910007364056067
湖南省,430000,娄底市,431300,2001,0.3907174798050897,3.9329250144900174E-4,0.011360020582901033
湖南省,430000,邵阳市,430500,2001,0.2826874505511677,8.690919655141776E-4,0.004988696960835997
湖南省,430000,湘潭市,430300,2001,1.1694530744830114,0.0028992792624648405,0.0421418025384737
湖南省,430000,益阳市,430900,2001,0.4296791841462929,8.050896345427649E-5,0.005556933293549795
湖南省,430000,永州市,431100,2001,1.025181087085179,5.279903571594996E-5,0.008474716434931338
湖南省,430000,岳阳市,430600,2001,0.8837137688978216,8.714913683366981E-4,0.014676765912176397
湖南省,430000,张家界市,430800,2001,0.9011734694488778,5.334316252873867E-4,0.0038086883519638254
湖南省,430000,长沙市,430100,2001,2.6671767774469464,0.006815963426587314,0.12128250715375206
湖南省,430000,株洲市,430200,2001,1.7355047443739877,0.0,0.033714086646669895
吉林省,220000,白城市,220800,2001,2.669878554832682,0.005172408761575462,0.024690985802495704
吉林省,220000,白山市,220600,2001,2.604225404955807,0.029292697614116705,0.03278809843034988
吉林省,220000,吉林市,220200,2001,6.73389443074247,0.013651057104769507,0.1418528572822882
吉林省,220000,辽源市,220400,2001,4.033701933230352,0.007153385837873647,0.08639684543165779
吉林省,220000,四平市,220300,2001,3.055995088921233,0.01481039866266453,0.06476914253942438
吉林省,220000,松原市,220700,2001,5.513127010484121,0.011038815704179847,0.065197758073049
吉林省,220000,通化市,220500,2001,3.4670236160199073,0.011737299736132072,0.057053357497077746
吉林省,220000,长春市,220100,2001,11.078861075929346,0.02228264790450155,0.3844065018588842
江苏省,320000,常州市,320400,2001,1.9798035405846182,0.0036879590922191357,0.36941092928132174
江苏省,320000,淮安市,320800,2001,1.3838238068581297,0.011804752283125846,0.08010613872041392
江苏省,320000,连云港市,320700,2001,1.5183697232603042,0.014503193225060922,0.11764844562970102
江苏省,320000,南京市,320100,2001,4.007936015101336,0.030602464492677613,0.6210410040957056
江苏省,320000,南通市,320600,2001,3.475289654761559,0.010877852799168435,0.16823118087381328
江苏省,320000,苏州市,320500,2001,2.8988981852356726,0.10001670068050326,0.620399845709745
江苏省,320000,宿迁市,321300,2001,0.8344478357862813,0.0024308026063347625,0.048864571633573016
江苏省,320000,泰州市,321200,2001,3.06322358016985,0.03628224466432453,0.21136958799551794
江苏省,320000,无锡市,320200,2001,2.8442042293687257,0.06019093318335708,0.7458087527827937
江苏省,320000,徐州市,320300,2001,1.4980211376433383,0.00407668898049183,0.15022775759998236
江苏省,320000,盐城市,320900,2001,2.0896659064858025,0.0030727523640133444,0.052085988270442383
江苏省,320000,扬州市,321000,2001,2.0905261255007423,0.01801084468021905,0.1548550150381277
江苏省,320000,镇江市,321100,2001,2.0238922193336832,0.025148002752666328,0.1888078232832606
江西省,360000,抚州市,361000,2001,0.7965999556950161,5.920289520677492E-4,0.009025906968825492
江西省,360000,赣州市,360700,2001,1.2816928497147353,0.00665317839496572,0.01081577498729099
江西省,360000,吉安市,360800,2001,0.6025087737308805,0.0020392496342070644,0.00649342598456128
江西省,360000,景德镇市,360200,2001,0.9930761591205752,0.0,0.027283950346133547
江西省,360000,九江市,360400,2001,0.5133321571434389,0.001913893800140319,0.009494836557764846
江西省,360000,南昌市,360100,2001,2.3495882996161437,0.003444966844163269,0.1515412985688218
江西省,360000,萍乡市,360300,2001,0.8576571568846703,0.0,0.019105783969761436
江西省,360000,上饶市,361100,2001,0.729859695694433,0.0012652130872996268,0.010816907408691458
江西省,360000,新余市,360500,2001,1.9715385978373923,0.0,0.07149048642824225
江西省,360000,宜春市,360900,2001,0.44623101998847986,5.211394759719781E-4,0.008301833497011753
江西省,360000,鹰潭市,360600,2001,0.7080354972611451,9.840589924269495E-4,0.026662980801434893
辽宁省,210000,鞍山市,210300,2001,6.0860314922087975,0.06294170706051277,0.43457299060234594
辽宁省,210000,本溪市,210500,2001,5.0553317903960515,0.08812041713730079,0.1595599140755036
辽宁省,210000,朝阳市,211300,2001,3.120471608443884,0.004181354511553133,0.031181636967588192
辽宁省,210000,大连市,210200,2001,11.10853509438908,0.043031584538916395,0.7248624021843855
辽宁省,210000,丹东市,210600,2001,3.747925040799895,0.02031279756054732,0.07336454807606352
辽宁省,210000,抚顺市,210400,2001,4.823531447311831,0.046841511650565416,0.15370236285456196
辽宁省,210000,阜新市,210900,2001,2.9905895988355624,0.006360573793138727,0.05734850516790684
辽宁省,210000,葫芦岛市,211400,2001,3.4809760168591524,0.022939613749333558,0.12690389446218214
辽宁省,210000,锦州市,210700,2001,4.954118993193812,0.02012508034839821,0.19947008844792324
辽宁省,210000,辽阳市,211000,2001,3.527482400654389,0.04343848375583401,0.369248922717473
辽宁省,210000,盘锦市,211100,2001,4.991831532595103,0.05211389482519794,0.5886720570872878
辽宁省,210000,沈阳市,210100,2001,13.708459989090805,0.06615040804852927,1.0711963807991634
辽宁省,210000,铁岭市,211200,2001,3.8912318501044028,0.01935328176205979,0.08412839104160307
辽宁省,210000,营口市,210800,2001,4.131208020473311,0.03532979675875515,0.4035081655605251
青海省,630000,海东市,630200,2001,0.5963620492026135,0.010436475831734954,0.019332649716050608
青海省,630000,西宁市,630100,2001,3.7801814050043125,0.020364746574358907,0.20796686893842212
山东省,370000,滨州市,371600,2001,1.965951185838742,0.03798992071070315,0.12127379735548935
山东省,370000,德州市,371400,2001,3.65684011779095,0.025239285331390065,0.17219414657214055
山东省,370000,东营市,370500,2001,5.171682771190771,0.10375336394396738,0.47900914890540036
山东省,370000,菏泽市,371700,2001,0.8265600626188707,0.0027780435667229438,0.06380612701585381
山东省,370000,济南市,370100,2001,6.576899652560426,0.0322973886524374,0.5915313392269993
山东省,370000,济宁市,370800,2001,1.840151661115678,0.011475944374620135,0.14964034062739243
山东省,370000,聊城市,371500,2001,1.9120649039510567,0.012989157595030828,0.13103203354392792
山东省,370000,临沂市,371300,2001,0.9072072378272662,0.0036837927188194683,0.07860107324620327
山东省,370000,青岛市,370200,2001,8.932273057657179,0.06447811414682567,1.2298546000948174
山东省,370000,日照市,371100,2001,2.8475240739794265,0.017168260348032097,0.15725576347526132
山东省,370000,泰安市,370900,2001,1.7089867946946085,0.016540538634888035,0.15390334942995113
山东省,370000,威海市,371000,2001,8.177327216221036,0.15014280450451076,0.4878601609390132
山东省,370000,潍坊市,370700,2001,2.567452961693518,0.018348246838568286,0.190104675287634
山东省,370000,烟台市,370600,2001,4.801138926049932,0.05777461235478899,0.43765804223252114
山东省,370000,枣庄市,370400,2001,0.7606193864706029,0.00373730829039721,0.13285223284802847
山东省,370000,淄博市,370300,2001,3.479606102455931,0.04279529050424487,0.619484064560124
山西省,140000,大同市,140200,2001,5.52971802489813,0.045072711819000674,0.2399314184332819
山西省,140000,晋城市,140500,2001,2.409773553789424,0.016911736760260906,0.11383627113573641
山西省,140000,晋中市,140700,2001,1.2654230018341484,0.008255502014479327,0.07665410461794434
山西省,140000,临汾市,141000,2001,1.5266506825628154,0.055848282293516564,0.15182933594087883
山西省,140000,吕梁市,141100,2001,1.0996060953843296,0.034548682004778064,0.06872526170216062
山西省,140000,朔州市,140600,2001,3.788987585759248,0.020936947057917897,0.08339264018854865
山西省,140000,太原市,140100,2001,7.147355672380661,0.06848983064642401,1.0509661831748713
山西省,140000,忻州市,140900,2001,1.7344386495371302,0.01729604305243476,0.03770947459228124
山西省,140000,阳泉市,140300,2001,1.8727960081132107,0.006662822755917489,0.12327367265514735
山西省,140000,运城市,140800,2001,0.7959822943369902,0.015801324067442595,0.0994307770681603
山西省,140000,长治市,140400,2001,3.695884206761639,0.032331097530886185,0.11535499622394066
陕西省,610000,安康市,610900,2001,0.5821398240367017,0.0017106615148706759,0.003706262073019832
陕西省,610000,宝鸡市,610300,2001,1.2623053316085573,0.0028350996911655282,0.023842131270359314
陕西省,610000,汉中市,610700,2001,1.95339786406583,0.014529294570375597,0.009588783766025897
陕西省,610000,商洛市,611000,2001,1.9026481613280282,0.002388080398862806,0.0053058396909802154
陕西省,610000,铜川市,610200,2001,0.9662817568263432,0.01446031299759625,0.03449688788265907
陕西省,610000,渭南市,610500,2001,0.5443181802942342,0.0037631510577442024,0.03783505759842604
陕西省,610000,西安市,610100,2001,5.343299510668422,0.034851815255036445,0.533916102031305
陕西省,610000,咸阳市,610400,2001,1.7549150298691372,0.021068286089580307,0.07704739224986552
陕西省,610000,延安市,610600,2001,4.381510319647851,0.026568687197359924,0.026897749666734607
陕西省,610000,榆林市,610800,2001,4.927556847197822,0.011847706080367362,0.026976294868402015
四川省,510000,巴中市,511900,2001,1.2734268021826842,8.771982878762434E-4,0.005489297302246921
四川省,510000,成都市,510100,2001,3.844191046418498,0.027451154567838244,0.2862712861412212
四川省,510000,达州市,511700,2001,1.1053693958514712,0.0018868951962536572,0.006982775093248209
四川省,510000,德阳市,510600,2001,1.1879859527512728,0.008533630885037679,0.041487995462953786
四川省,510000,广安市,511600,2001,0.7156902706321282,0.002227393440583329,0.009831192668286191
四川省,510000,广元市,510800,2001,0.5139128434744014,0.0075855166488134505,0.0035490924487157605
四川省,510000,乐山市,511100,2001,0.335109737003487,7.018827790507543E-4,0.005869727456424235
四川省,510000,泸州市,510500,2001,0.7967144524611136,0.00525559296613589,0.00909591808273186
四川省,510000,眉山市,511400,2001,0.920525062846384,0.003692571159650524,0.01434156767586147
四川省,510000,绵阳市,510700,2001,2.923355765907791,0.024078486384939705,0.03750428777306771
四川省,510000,南充市,511300,2001,1.2742549629978732,0.0029881256346939943,0.02422160061354767
四川省,510000,内江市,511000,2001,1.0498023738471025,0.0018182055191085205,0.0229418181012305
四川省,510000,攀枝花市,510400,2001,7.208919263298048,0.10252792612170557,0.15300919425255785
四川省,510000,遂宁市,510900,2001,0.9973302087509044,0.0012359130384523827,0.030025030383998872
四川省,510000,雅安市,511800,2001,0.13355936089111328,0.0015343758273606743,0.00198535667960525
四川省,510000,宜宾市,511500,2001,1.2156062236204044,0.001522115885586934,0.010076136224432819
四川省,510000,资阳市,512000,2001,1.528816431449156,0.0014426916887439203,0.01747034272328255
四川省,510000,自贡市,510300,2001,1.4584100352973786,0.0022613689099492676,0.03340541176116574
云南省,530000,保山市,530500,2001,1.3471538522980373,0.011998721221960943,0.016485630111882994
云南省,530000,昆明市,530100,2001,7.921381566304662,0.047757069553482766,0.3586399627752811
云南省,530000,丽江市,530700,2001,2.95317847209831,0.009142187279111326,0.01361025989313298
云南省,530000,临沧市,530900,2001,2.3249935294589856,0.020396237759498094,0.014980276237462894
云南省,530000,普洱市,530800,2001,1.851976010256068,0.01995213493876941,0.0067559788069616235
云南省,530000,曲靖市,530300,2001,2.6986327368643717,0.03318091922005371,0.06056755615316563
云南省,530000,玉溪市,530400,2001,2.6722857701055305,0.06735026652973357,0.09402501978005655
云南省,530000,昭通市,530600,2001,1.0716910631344951,0.007286452777392555,0.009713592167755627
浙江省,330000,杭州市,330100,2001,3.984254116224708,0.10887957015264792,0.30864928121467544
浙江省,330000,湖州市,330500,2001,3.309460349828387,0.034310548925927394,0.19635135066522652
浙江省,330000,嘉兴市,330400,2001,3.55838114568559,0.07981794211333595,0.3982733765980085
浙江省,330000,金华市,330700,2001,3.0633179527273384,0.034914102589756864,0.21106250083262715
浙江省,330000,丽水市,331100,2001,1.4666642446422034,0.00939620816600407,0.015073619038958893
浙江省,330000,宁波市,330200,2001,2.978647079307559,0.12533741817881744,0.3916264983522408
浙江省,330000,衢州市,330800,2001,1.588423512639922,0.009467722755878965,0.04679405715223021
浙江省,330000,绍兴市,330600,2001,1.779459934655114,0.04894591140285084,0.18361042630603192
浙江省,330000,台州市,331000,2001,2.261109301652569,0.08190618737795444,0.17566368215828965
浙江省,330000,温州市,330300,2001,4.0250611019269416,0.12189020072460026,0.30157644370503894
浙江省,330000,舟山市,330900,2001,1.8835526826119522,0.07441945570759786,0.1426991294218875
甘肃省,620000,甘南藏族自治州,623000,2001,0.4188705128648701,0.001664027649468173,0.0019390271222509351
甘肃省,620000,临夏回族自治州,622900,2001,0.5155389442067008,0.003400615312475021,0.010924253143383718
贵州省,520000,黔东南苗族侗族自治州,522600,2001,1.4739481063081015,0.005851670066353202,0.006696376921141771
贵州省,520000,黔南布依族苗族自治州,522700,2001,1.2720651400037257,0.0036995299397844217,0.006941854752590333
贵州省,520000,黔西南布依族苗族自治州,522300,2001,2.254645182572159,0.005339854032573465,0.012306985793153383
湖北省,420000,恩施土家族苗族自治州,422800,2001,0.6805750984615749,0.0013376521671755078,0.0031482826112287678
湖南省,430000,湘西土家族苗族自治州,433100,2001,0.6829136741182672,0.004580748105528177,0.004100467248411137
吉林省,220000,延边朝鲜族自治州,222400,2001,3.103807105705547,0.010615994407522878,0.028343160105460573
青海省,630000,果洛藏族自治州,632600,2001,0.024196354548136394,4.1357440205824704E-5,4.568537157219976E-5
青海省,630000,海北藏族自治州,632200,2001,0.1566341836776959,3.9454715819330804E-4,6.854624865845404E-4
青海省,630000,海南藏族自治州,632500,2001,0.2531039172431053,0.001922228989199827,0.0023822118366699837
青海省,630000,海西蒙古族藏族自治州,632800,2001,1.409766005889307,2.0040064838769254E-4,0.0011715847342656188
青海省,630000,黄南藏族自治州,632300,2001,0.6911806851033343,0.003958527874375294,0.004623882495982561
青海省,630000,玉树藏族自治州,632700,2001,0.0,3.127695847137115E-4,2.6070816480069963E-4
四川省,510000,阿坝藏族羌族自治州,513200,2001,0.1295566482948554,0.0012772432498165765,0.0016599337157039893
四川省,510000,甘孜藏族自治州,513300,2001,0.7082184982729388,6.883924936158967E-4,7.921413987701184E-4
四川省,510000,凉山彝族自治州,513400,2001,1.0211178233281406,0.004400721557086027,0.00533999082806918
云南省,530000,楚雄彝族自治州,532300,2001,1.9368181309135781,0.025771989857506696,0.016207909353463352
云南省,530000,大理白族自治州,532900,2001,2.858038241311938,0.023503101882350014,0.030260136030086038
云南省,530000,德宏傣族景颇族自治州,533100,2001,1.8871286928797575,0.01917898178907652,0.02038053952554925
云南省,530000,迪庆藏族自治州,533400,2001,0.712331781569737,0.002230190234385733,0.0018435933149011721
云南省,530000,红河哈尼族彝族自治州,532500,2001,2.5745202903732585,0.030459904484336022,0.04235659866937622
云南省,530000,怒江傈僳族自治州,533300,2001,0.6921180884043375,0.006084506516870455,0.0033198840186622718
云南省,530000,文山壮族苗族自治州,532600,2001,2.3538180768084365,0.00526553467220384,0.010049288040772405
云南省,530000,西双版纳傣族自治州,532800,2001,2.0052067324601484,0.03611516764368858,0.012664978535500806
海南省,460000,白沙黎族自治县,469025,2001,0.18868678579064949,0.0,6.642162460327824E-4
海南省,460000,保亭黎族苗族自治县,469029,2001,6.622975015640259,0.09007272202264201,0.021699782205576595
海南省,460000,昌江黎族自治县,469026,2001,1.3254295419032982,0.005841523359446474,0.024633303159456697
海南省,460000,澄迈县,469023,2001,1.03894840344898,0.0028202352998988565,0.02105655274724337
海南省,460000,定安县,469021,2001,2.063088713150335,0.03653711976341457,0.04898937501600428
海南省,460000,东方市,469007,2001,1.108918430521712,0.011584094768142952,0.03189505418424402
海南省,460000,乐东黎族自治县,469027,2001,0.03615256215705246,0.0070119510115070885,0.003956740661113461
海南省,460000,临高县,469024,2001,0.9088040801786608,0.028771972790882856,0.015133677320250654
海南省,460000,陵水黎族自治县,469028,2001,0.6715910797533782,0.02951015689636759,0.02723837550912857
海南省,460000,琼海市,469002,2001,9.363152525160048,0.04209215661772631,0.11549228160195303
海南省,460000,琼中黎族苗族自治县,469030,2001,0.6895434723960029,0.015749780486957524,0.002247057465811182
海南省,460000,屯昌县,469022,2001,2.206865911300366,0.001940744690881794,0.013670025900437153
海南省,460000,万宁市,469006,2001,2.859004416886498,0.0308594389788066,0.029538904845440993
海南省,460000,文昌市,469005,2001,1.2068872685579113,0.008244160844347549,0.012192438898105082
海南省,460000,五指山市,469001,2001,0,0.05721741323417633,0.008331331956999323
河南省,410000,济源市,419001,2001,1.4143538719719193,0.058951225568172214,0.12839501590849614
湖北省,420000,潜江市,429005,2001,0.5247715751843625,0.003048352626933995,0.018453832109051924
湖北省,420000,神农架林区,429021,2001,0.0,0.012940713628407645,5.888548004789494E-4
湖北省,420000,天门市,429006,2001,0.5595701661235908,3.495895164065329E-4,0.013863207495600141
