province,province_id,city,city_id,year,urban_sol,agriculture_sol,total_sol
河北省,130000,邯郸市,130400,2001,14547.28224781401,453.9541652202606,15031.734171541999
河北省,130000,衡水市,131100,2001,3582.4598680954355,204.5325760528153,3788.2627901937444
河北省,130000,廊坊市,131000,2001,14704.127276139634,3956.5797856854456,18660.70706182508
河北省,130000,秦皇岛市,130300,2001,11326.930043546825,650.6143261194229,11987.225331738882
河北省,130000,石家庄市,130100,2001,24845.85020315647,418.03767478466034,25284.742552638054
河北省,130000,唐山市,130200,2001,23672.0858102518,1563.9430387847565,25321.17235246406
河北省,130000,邢台市,130500,2001,7474.514818162076,502.8843770948111,7986.048121872604
河北省,130000,张家口市,130700,2001,9297.998462434844,2049.9682227274952,11348.993789420876
河南省,410000,安阳市,410500,2001,9072.426457488771,100.29192951754027,9179.40962564805
河南省,410000,鹤壁市,410600,2001,1635.8361637297799,67.93448001403435,1722.3646757929932
河南省,410000,焦作市,410800,2001,4298.999842800813,156.75928850033705,4464.179955828891
河南省,410000,开封市,410200,2001,4634.617454648018,354.6508367061615,5048.873973250389
河南省,410000,洛阳市,410300,2001,5876.843830461128,291.04633330363856,6340.052258648592
河南省,410000,漯河市,411100,2001,2068.703391432762,83.3319262266159,2168.9894322156906
河南省,410000,南阳市,411300,2001,2881.0495431423187,168.33029127120972,3077.071721792221
河南省,410000,平顶山市,410400,2001,2525.589845061302,46.25335335731506,2608.9187326431274
河南省,410000,濮阳市,410900,2001,3166.811982264238,971.372756634974,4143.1234215745735
河南省,410000,三门峡市,411200,2001,2217.6430699825287,77.45413267612457,2496.4104204177856
河南省,410000,商丘市,411400,2001,2497.2313104867935,155.6297070980072,2660.7668364048004
河南省,410000,新乡市,410700,2001,4891.718236446381,424.65331810268697,5339.573300188195
河南省,410000,信阳市,411500,2001,1155.893547654152,9.82091224193573,1212.5552550554276
河南省,410000,许昌市,411000,2001,2059.3802275657654,174.87158012390137,2261.316890358925
河南省,410000,郑州市,410100,2001,27268.492593050003,1301.1659533337051,28775.384415433455
河南省,410000,周口市,411600,2001,1504.9462910563338,29.45212197303772,1536.6674426466811
河南省,410000,驻马店市,411700,2001,1676.7888079881668,166.1505115032196,1849.058756828308
黑龙江省,230000,大庆市,230600,2001,36390.05590529863,11839.646656346787,48529.48659386355
黑龙江省,230000,哈尔滨市,230100,2001,52344.23912537098,5859.003213064343,58288.95948971954
黑龙江省,230000,鹤岗市,230400,2001,4099.962758302689,496.8847380876541,4598.205933332443
黑龙江省,230000,黑河市,231100,2001,2299.188159379772,941.9689623416639,3300.470520860541
黑龙江省,230000,鸡西市,230300,2001,3763.4027568101883,1139.3462969064713,5073.0098041296005
黑龙江省,230000,佳木斯市,230800,2001,5192.887031664568,693.4089855021122,6029.548467045204
黑龙江省,230000,牡丹江市,231000,2001,8170.230529308319,562.5974977016449,8855.525674939156
黑龙江省,230000,七台河市,230900,2001,2534.338514447212,309.86963164806366,2892.177336215973
黑龙江省,230000,齐齐哈尔市,230200,2001,12255.489380717278,1408.4292079355203,13680.953356042095
黑龙江省,230000,双鸭山市,230500,2001,3202.1921152016694,825.1426163168514,4159.475794493451
黑龙江省,230000,绥化市,231200,2001,6591.566685367566,1130.6059024829492,7796.046192340757
黑龙江省,230000,伊春市,230700,2001,3914.41970224848,976.5327819454903,5630.559661570717
湖北省,420000,鄂州市,420700,2001,401.54889629822156,7.696412563323975,442.42167161445997
湖北省,420000,黄冈市,421100,2001,732.4469787106794,17.56654942035675,796.6445210816813
湖北省,420000,黄石市,420200,2001,964.3137625007068,11.638132333755493,1057.9882758135889
湖北省,420000,荆门市,420800,2001,963.2721942663193,17.239103078842163,1062.324739098549
湖北省,420000,荆州市,421000,2001,856.747092962265,92.17672407627106,996.3985959291458
湖北省,420000,十堰市,420300,2001,1670.8540444785474,10.786784529685974,1884.9769065791486
湖北省,420000,随州市,421300,2001,327.76628816127777,5.39863657951355,336.6065481901169
湖北省,420000,武汉市,420100,2001,14976.6312417984,99.27859306335449,17000.888423824777
湖北省,420000,咸宁市,421200,2001,587.5874251127243,11.03363835811615,638.5408850908279
湖北省,420000,襄阳市,420600,2001,3348.0754622220993,86.92803287506104,3675.041724562645
湖北省,420000,孝感市,420900,2001,1048.7658522129059,35.64374110838946,1106.9375271942101
湖北省,420000,宜昌市,420500,2001,1173.9986056089401,71.15364396572113,1727.5105209350586
湖南省,430000,常德市,430700,2001,1340.9232782125473,133.81504094600677,1653.0332939708935
湖南省,430000,郴州市,431000,2001,1461.2245420217514,4.476646117603078,1759.3452673332365
湖南省,430000,衡阳市,430400,2001,737.1564077138901,22.54237651824951,992.8213217258453
湖南省,430000,怀化市,431200,2001,727.1462172269821,9.968811869621277,861.9074389345506
湖南省,430000,娄底市,431300,2001,394.7365070581436,5.835940958471859,417.8464599861818
湖南省,430000,邵阳市,430500,2001,385.7841180562973,23.27283775806427,467.6386728286743
湖南省,430000,湘潭市,430300,2001,843.8314776420593,9.858470439910889,958.7590601444244
湖南省,430000,益阳市,430900,2001,272.5665692090988,1.2044264064115637,313.1755763278288
湖南省,430000,永州市,431100,2001,717.6267609596252,0.8301051971959132,843.0538901352415
湖南省,430000,岳阳市,430600,2001,926.8771218061447,18.106388330459595,1001.9102883338928
湖南省,430000,张家界市,430800,2001,109.04198980331421,1.817198634147644,167.126917719841
湖南省,430000,长沙市,430100,2001,6062.4928151369095,41.28485178947449,6531.700813531876
湖南省,430000,株洲市,430200,2001,1564.3839765787125,0.0,1714.4799002408981
吉林省,220000,白城市,220800,2001,2872.8521456718445,740.9398674763886,3619.7238874234404
吉林省,220000,白山市,220600,2001,2424.5440646625034,250.33792102336884,3079.268162188343
吉林省,220000,吉林市,220200,2001,20449.62264442444,1061.1483821700601,21714.06883105764
吉林省,220000,辽源市,220400,2001,2234.5601419369377,186.8418935813156,2421.4020355182533
吉林省,220000,四平市,220300,2001,2841.871699690819,815.529259000105,3657.4009586909237
吉林省,220000,松原市,220700,2001,6517.791712641716,1267.3063884973526,7785.098101139069
吉林省,220000,通化市,220500,2001,4029.402038880423,408.0517821606468,4773.361547878677
吉林省,220000,长春市,220100,2001,50164.73537969589,2952.5654063715656,53124.957452227085
江苏省,320000,常州市,320400,2001,7477.9275990453425,35.718925114238964,7602.933255757538
江苏省,320000,淮安市,320800,2001,3343.8447130918503,428.5565789526584,3868.7869129961614
江苏省,320000,连云港市,320700,2001,3732.146825382756,424.2149324417114,4339.134424136666
江苏省,320000,南京市,320100,2001,17926.02036031134,556.0796624800738,19338.71759928208
江苏省,320000,南通市,320600,2001,7292.4796686172485,405.94030797481537,7861.208878040314
江苏省,320000,苏州市,320500,2001,23090.542557830904,891.2186186425824,25160.13570515642
江苏省,320000,宿迁市,321300,2001,1896.2777983076433,76.9021772146225,2010.7393724446204
江苏省,320000,泰州市,321200,2001,4963.118933081627,789.605652997073,5829.100763719689
江苏省,320000,无锡市,320200,2001,15447.865852746309,391.9038740854637,16438.73631261143
江苏省,320000,徐州市,320300,2001,7901.244932683776,184.16931672049503,8120.764097257688
江苏省,320000,盐城市,320900,2001,3785.0487328749077,194.0112465620041,4012.100134632167
江苏省,320000,扬州市,321000,2001,4393.236553668976,409.69466160231946,4853.312848133667
江苏省,320000,镇江市,321100,2001,3031.615934252739,330.92799230136126,3420.5846877841386
江西省,360000,抚州市,361000,2001,697.024961233139,6.8900306224823,768.1949421167374
江西省,360000,赣州市,360700,2001,1623.9048405885696,53.64382076263428,1897.8185881376266
江西省,360000,吉安市,360800,2001,595.8906283378601,21.33870017528534,739.6537781953812
江西省,360000,景德镇市,360200,2001,610.7418378591537,0.0,659.2417629957199
江西省,360000,九江市,360400,2001,727.6855744955586,33.394699811935425,835.007166763848
江西省,360000,南昌市,360100,2001,4738.290333867073,51.661155104637146,4985.383651971817
江西省,360000,萍乡市,360300,2001,288.1728047132492,0.0,330.6218453645706
江西省,360000,上饶市,361100,2001,961.2223570346832,22.0950710773468,1127.4248799085617
江西省,360000,新余市,360500,2001,1015.8140008449554,0.0,1027.3101596832275
江西省,360000,宜春市,360900,2001,630.3686878681183,11.07886528968811,706.4265178442001
江西省,360000,鹰潭市,360600,2001,421.275567650795,2.0695648193359375,430.5566371207144
辽宁省,210000,鞍山市,210300,2001,18882.306506615525,1973.6221344793544,21266.216150297834
辽宁省,210000,本溪市,210500,2001,6154.797067900265,627.2601355477876,7157.616215517942
辽宁省,210000,朝阳市,211300,2001,2849.7492814101424,434.26501798489517,3284.0142993950376
辽宁省,210000,大连市,210200,2001,47536.55819644694,2395.4638542193993,52081.59668995586
辽宁省,210000,丹东市,210600,2001,4563.017899574953,592.507576654939,5711.987062878702
辽宁省,210000,抚顺市,210400,2001,8304.5322242648,689.3593629654716,9305.995752903527
辽宁省,210000,阜新市,210900,2001,2851.943519473076,348.31627039769114,3200.2597898707672
辽宁省,210000,葫芦岛市,211400,2001,5879.068172975615,1169.1686015591902,7085.143462627542
辽宁省,210000,锦州市,210700,2001,9709.548672884119,1001.5097862238978,10747.60559493794
辽宁省,210000,辽阳市,211000,2001,8392.43396172944,589.5755494823643,9256.056868033316
辽宁省,210000,盘锦市,211100,2001,11029.304952694389,758.8643476733973,11965.403636785113
辽宁省,210000,沈阳市,210100,2001,70168.06954149358,4161.831650477297,74355.48367744754
辽宁省,210000,铁岭市,211200,2001,4849.222612134616,1090.0172050976284,5942.4884108010465
辽宁省,210000,营口市,210800,2001,10936.31208077038,671.1942318888272,11670.459380076914
青海省,630000,海东市,630200,2001,504.0639133836709,635.3332355920006,1250.555418619455
青海省,630000,西宁市,630100,2001,7148.7529398464685,727.8802061160405,7909.156185899529
山东省,370000,滨州市,371600,2001,4041.5022228848698,1457.4436793645223,5596.666376492555
山东省,370000,德州市,371400,2001,7725.196643503975,1261.3058676439173,8987.522894863521
山东省,370000,东营市,370500,2001,16087.239239155078,2882.494673384405,19032.192500305177
山东省,370000,菏泽市,371700,2001,3636.9420694112778,152.25837993621826,3800.2213621139526
山东省,370000,济南市,370100,2001,28646.08620905876,1468.5205920621459,30199.771904129142
山东省,370000,济宁市,370800,2001,7705.573742533197,522.4487581804688,8244.53080614408
山东省,370000,聊城市,371500,2001,5113.491409839368,523.2328118941364,5641.471670840301
山东省,370000,临沂市,371300,2001,6342.107915878296,278.43893814086914,6642.370487809181
山东省,370000,青岛市,370200,2001,65179.39198659495,2930.0205315884423,68866.88513435803
山东省,370000,日照市,371100,2001,3778.4634444713593,419.99065387248993,4204.344457268715
山东省,370000,泰安市,370900,2001,5059.344824194908,555.6253630128562,5899.09003486306
山东省,370000,威海市,371000,2001,10539.708947062492,3827.761265873909,14607.610337222324
山东省,370000,潍坊市,370700,2001,13941.400471754634,1236.2732122626958,15209.756941334874
山东省,370000,烟台市,370600,2001,27375.868220387252,3534.17793831311,31191.996797192798
山东省,370000,枣庄市,370400,2001,2903.302095085032,64.98346649899202,2969.3599378094955
山东省,370000,淄博市,370300,2001,17385.91329573463,1031.679326334654,18449.068709401057
山西省,140000,大同市,140200,2001,14412.201671551256,3166.0027262622234,17628.629769937197
山西省,140000,晋城市,140500,2001,4335.182623267174,301.3985186815262,5286.027874112129
山西省,140000,晋中市,140700,2001,5779.1521122745435,467.5731806250179,6329.506474255112
山西省,140000,临汾市,141000,2001,9002.497429706535,3177.0096969777464,15308.738786439333
山西省,140000,吕梁市,141100,2001,4126.903607411946,3019.592201085184,7352.650550857245
山西省,140000,朔州市,140600,2001,3457.6517654657364,1135.1561934648776,4608.379003137233
山西省,140000,太原市,140100,2001,34462.05448494566,1656.5014901161194,36870.02448819292
山西省,140000,忻州市,140900,2001,2718.9672424961536,2084.9468296499813,4886.790776253214
山西省,140000,阳泉市,140300,2001,2682.534247636795,109.47132754325867,2862.4891266822815
山西省,140000,运城市,140800,2001,6004.556428064551,583.20326229217,6935.783716349508
山西省,140000,长治市,140400,2001,6212.781351566315,1719.7573881149292,8036.840942978859
陕西省,610000,安康市,610900,2001,330.9544801193125,20.8426730632782,415.65938443716834
陕西省,610000,宝鸡市,610300,2001,1934.7378568649292,91.07679931603226,2096.3524904344595
陕西省,610000,汉中市,610700,2001,931.7707811594009,193.594531416893,1242.5035074949265
陕西省,610000,商洛市,611000,2001,359.6005024909973,37.77419686317444,500.1589734554291
陕西省,610000,铜川市,610200,2001,418.14990425109863,169.21220099925995,659.3804143667221
陕西省,610000,渭南市,610500,2001,2127.534846984639,161.0304136276245,2404.2812590542962
陕西省,610000,西安市,610100,2001,25337.067160844806,657.6374896820854,26114.305559005457
陕西省,610000,咸阳市,610400,2001,3106.2340129669974,698.3179264437919,3883.96327336863
陕西省,610000,延安市,610600,2001,1012.1288838386536,3884.130039711092,4963.463686127756
陕西省,610000,榆林市,610800,2001,3383.782272599258,2305.8765685263807,5891.5407066910875
四川省,510000,巴中市,511900,2001,249.5916532278061,1.2220404148101807,319.28157637353036
四川省,510000,成都市,510100,2001,17692.896828770638,930.9001933102514,19141.440859865674
四川省,510000,达州市,511700,2001,426.6725867986679,50.40196752548218,544.3061684145647
四川省,510000,德阳市,510600,2001,999.2173142433167,112.961646473174,1148.3790914194255
四川省,510000,广安市,511600,2001,226.1581255197525,48.56016433238983,290.13970017433167
四川省,510000,广元市,510800,2001,204.29748570919037,3.466967821121216,274.7490531206131
四川省,510000,乐山市,511100,2001,294.56145882606506,6.5959062576293945,343.92006092398776
四川省,510000,泸州市,510500,2001,287.5639274120331,90.3391500711441,508.1389335679073
四川省,510000,眉山市,511400,2001,384.72171783447266,70.19909381866455,477.74798966155333
四川省,510000,绵阳市,510700,2001,2863.1919578313828,386.3310990333557,3588.9008984565735
四川省,510000,南充市,511300,2001,1218.7424203157425,66.49881422519684,1418.0304311728946
四川省,510000,内江市,511000,2001,503.78163328498016,32.77333986759186,570.3667061889873
四川省,510000,攀枝花市,510400,2001,2836.752135515213,318.3849948644638,5094.636134357079
四川省,510000,遂宁市,510900,2001,680.9066667556763,10.793306112289429,745.9398531913757
四川省,510000,雅安市,511800,2001,72.45359635353088,10.980769634246826,137.86060633238623
四川省,510000,宜宾市,511500,2001,486.56188402456394,25.12072002887726,611.2275511680865
四川省,510000,资阳市,512000,2001,420.2686393260956,25.145623922348022,466.00522351264954
四川省,510000,自贡市,510300,2001,592.4290333579568,35.42420208454132,671.3735814725651
云南省,530000,保山市,530500,2001,1090.1538779735565,151.26030278205872,1392.7483126443974
云南省,530000,昆明市,530100,2001,30915.22627031803,1387.296986285378,33514.8721734318
云南省,530000,丽江市,530700,2001,1029.5938262939453,94.58230900764465,1260.464475836941
云南省,530000,临沧市,530900,2001,955.5723406076431,256.58075173742634,1558.3290514740288
云南省,530000,普洱市,530800,2001,799.1385424020243,126.32119145533618,1306.812027444559
云南省,530000,曲靖市,530300,2001,3707.021836206025,1383.7203222873163,7806.9389948615835
云南省,530000,玉溪市,530400,2001,5057.295580148697,650.7979660347396,6184.327537174318
云南省,530000,昭通市,530600,2001,654.7065772439919,195.7050635398603,988.1245340244443
浙江省,330000,杭州市,330100,2001,21192.325766828948,621.2702431206609,24116.412050023733
浙江省,330000,湖州市,330500,2001,4287.814698892948,280.62275043702596,5339.965942654423
浙江省,330000,嘉兴市,330400,2001,7162.784020855381,1209.743580511972,8550.996555383534
浙江省,330000,金华市,330700,2001,9180.091175675392,293.2230099439621,10591.127051830292
浙江省,330000,丽水市,331100,2001,816.6674095392227,13.554269790649414,1185.1750602722168
浙江省,330000,宁波市,330200,2001,16616.43529627744,1182.1068342924118,18748.34764193834
浙江省,330000,衢州市,330800,2001,1394.6046985387802,48.88612234592438,1898.4097583293915
浙江省,330000,绍兴市,330600,2001,6052.403803862777,335.76472943904355,7026.055294089691
浙江省,330000,台州市,331000,2001,6677.614394783974,645.8331782817841,8338.60550570488
浙江省,330000,温州市,330300,2001,14228.590995311737,666.9449383020401,16837.69051206112
浙江省,330000,舟山市,330900,2001,829.0734125558067,64.5526032447815,1071.5400741263932
甘肃省,620000,甘南藏族自治州,623000,2001,81.61240220069885,243.92747044563293,345.15213537216187
甘肃省,620000,临夏回族自治州,622900,2001,301.20211186175254,130.25006097625283,438.1105749233096
贵州省,520000,黔东南苗族侗族自治州,522600,2001,476.0852383375168,24.559252738952637,909.4847654524972
贵州省,520000,黔南布依族苗族自治州,522700,2001,417.36207818984985,50.195207715034485,811.5915946497637
贵州省,520000,黔西南布依族苗族自治州,522300,2001,574.9345215559006,102.44857575519413,919.5249860314761
湖北省,420000,恩施土家族苗族自治州,422800,2001,153.12939715385437,8.61773753306445,351.9131289673786
湖南省,430000,湘西土家族苗族自治州,433100,2001,164.67592871189117,41.82348766373653,290.6175288205053
吉林省,220000,延边朝鲜族自治州,222400,2001,6153.486249846103,505.532821059227,6729.110696476581
青海省,630000,果洛藏族自治州,632600,2001,2.1776719093322754,14.259369391553543,16.437041300885816
青海省,630000,海北藏族自治州,632200,2001,52.94235408306122,60.40502447848227,119.49214048151876
青海省,630000,海南藏族自治州,632500,2001,80.40069258213043,357.7369386294309,514.0374909975949
青海省,630000,海西蒙古族藏族自治州,632800,2001,752.8150471448898,96.78917980194092,1762.3842891524819
青海省,630000,黄南藏族自治州,632300,2001,55.663084506988525,347.37710527345246,408.2237273828656
青海省,630000,玉树藏族自治州,632700,2001,0.0,259.1174237728119,259.1174237728119
四川省,510000,阿坝藏族羌族自治州,513200,2001,12.011171460151672,279.16865491867065,654.5611218214035
四川省,510000,甘孜藏族自治州,513300,2001,78.6122533082962,351.1996604835286,554.9903180440267
四川省,510000,凉山彝族自治州,513400,2001,839.9955477714539,259.3724193376653,1461.2979554966385
云南省,530000,楚雄彝族自治州,532300,2001,1280.5785759687424,334.7211466714448,2047.3998894827039
云南省,530000,大理白族自治州,532900,2001,2818.025705933571,420.49261324171925,3818.39793039163
云南省,530000,德宏傣族景颇族自治州,533100,2001,818.7104320180183,145.57606816011315,1005.6493499802609
云南省,530000,迪庆藏族自治州,533400,2001,124.57984495162964,52.57084882259369,194.36019623279572
云南省,530000,红河哈尼族彝族自治州,532500,2001,4122.079581153626,1143.1774161843691,5967.7673583199
云南省,530000,怒江傈僳族自治州,533300,2001,22.83989691734314,49.20180121964099,218.3384997956893
云南省,530000,文山壮族苗族自治州,532600,2001,1038.0337718725204,176.08385705947876,1385.4755588769913
云南省,530000,西双版纳傣族自治州,532800,2001,362.94241857528687,156.78613996505737,1046.1896579265594
海南省,460000,白沙黎族自治县,469025,2001,1.6745027303695679,0.0,5.997018337249756
海南省,460000,保亭黎族苗族自治县,469029,2001,33.114875078201294,66.16671514511108,106.10121273994446
海南省,460000,昌江黎族自治县,469026,2001,85.93461418151855,13.669851899147034,175.37404870986938
海南省,460000,澄迈县,469023,2001,76.87810754776001,3.7853751182556152,193.87453484535217
海南省,460000,定安县,469021,2001,110.41165360142203,67.75128266717874,248.34865885809356
海南省,460000,东方市,469007,2001,288.48404252529144,40.28489339351654,348.927014708519
海南省,460000,乐东黎族自治县,469027,2001,4.4106125831604,29.86299192905426,50.769187688827515
海南省,460000,临高县,469024,2001,56.345852971076965,12.947726249694824,90.12140452861786
海南省,460000,陵水黎族自治县,469028,2001,77.23297417163849,66.21454286575317,147.85684537887573
海南省,460000,琼海市,469002,2001,421.34186363220215,136.32395017147064,888.4146386384964
海南省,460000,琼中黎族苗族自治县,469030,2001,6.205891251564026,2.625457525253296,25.72344148159027
海南省,460000,屯昌县,469022,2001,57.37851369380951,3.424950122833252,71.45676350593567
海南省,460000,万宁市,469006,2001,97.20615017414093,64.55855143070221,295.2847934961319
海南省,460000,文昌市,469005,2001,52.00500904672286,17.39899432659149,150.33267598666396
海南省,460000,五指山市,469001,2001,0.0,16.338600635528564,40.5027539730072
河南省,410000,济源市,419001,2001,892.1466900110245,192.5642939090729,1193.597831125353
湖北省,420000,潜江市,429005,2001,145.85357105731964,25.620160579681396,171.47373163700104
湖北省,420000,神农架林区,429021,2001,0.0,1.6220042705535889,8.986060500144958
湖北省,420000,天门市,429006,2001,165.28166632325042,3.8763760552686803,169.1580423785191
湖北省,420000,仙桃市,429004,2001,163.26966740337073,5.107002854347229,171.02091743198096
北京市,110000,北京市,110000,2001,230543.01277188648,8316.806372490584,239954.4631779283
上海市,310000,上海市,310000,2001,138650.42572609443,4637.79583009458,145538.76307204703
天津市,120000,天津市,120000,2001,127127.2615950692,4771.657365819052,134031.0354750942
重庆市,500000,重庆市,500000,2001,13540.797694206238,450.77816140651703,15309.405170578582
内蒙古自治区,150000,阿拉善盟,152900,2001,601.4903796210008,444.6986570381651,1589.982748560812
内蒙古自治区,150000,锡林郭勒盟,152500,2001,2697.651554465294,633.9288963130876,3568.247928266899
内蒙古自治区,150000,兴安盟,152200,2001,1518.1065310239792,372.5605117059221,1892.648531553792
西藏自治区,540000,阿里地区,542500,2001,1.2441043853759766,2.7514212131500244,27.80595850944519
新疆维吾尔自治区,650000,阿克苏地区,652900,2001,2191.030250787735,1633.701562166214,12911.24124078704
新疆维吾尔自治区,650000,阿勒泰地区,654300,2001,1035.633987868066,511.37315497445127,1852.1186449710062
新疆维吾尔自治区,650000,和田地区,653200,2001,331.09880089759827,252.79695963859558,628.2043217934814
新疆维吾尔自治区,650000,喀什地区,653100,2001,2870.985373020172,1723.1082096099854,7491.591045856476
新疆维吾尔自治区,650000,塔城地区,654200,2001,2199.7756444276547,1081.1550872325897,4625.670584569725
